 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 2.51188643e+01 -3.84045600e+01  4.69700116e-07 
 2.57039578e+01 -3.84045600e+01  4.80640838e-07 
 2.63026799e+01 -3.84045600e+01  4.91836401e-07 
 2.69153480e+01 -3.84045600e+01  5.03292742e-07 
 2.75422870e+01 -3.84045600e+01  5.15015936e-07 
 2.81838293e+01 -3.84045600e+01  5.27012199e-07 
 2.88403150e+01 -3.84045600e+01  5.39287890e-07 
 2.95120923e+01 -3.84045600e+01  5.51849518e-07 
 3.01995172e+01 -3.84045600e+01  5.64703745e-07 
 3.09029543e+01 -3.84045600e+01  5.77857385e-07 
 3.16227766e+01 -3.84045600e+01  5.91317413e-07 
 3.23593657e+01 -3.84045600e+01  6.05090964e-07 
 3.31131121e+01 -3.84045600e+01  6.19185344e-07 
 3.38844156e+01 -3.84045600e+01  6.33608023e-07 
 3.46736850e+01 -3.84045600e+01  6.48366650e-07 
 3.54813389e+01 -3.84045600e+01  6.63469049e-07 
 3.63078055e+01 -3.84045600e+01  6.78923229e-07 
 3.71535229e+01 -3.84045600e+01  6.94737382e-07 
 3.80189396e+01 -3.84045600e+01  7.10919895e-07 
 3.89045145e+01 -3.84045600e+01  7.27479346e-07 
 3.98107171e+01 -3.84045600e+01  7.44424517e-07 
 4.07380278e+01 -3.84045600e+01  7.61764392e-07 
 4.16869383e+01 -3.84045600e+01  7.79508164e-07 
 4.26579519e+01 -3.84045600e+01  7.97665241e-07 
 4.36515832e+01 -3.84045600e+01  8.16245252e-07 
 4.46683592e+01 -3.84045600e+01  8.35258046e-07 
 4.57088190e+01 -3.84045600e+01  8.54713705e-07 
 4.67735141e+01 -3.84045600e+01  8.74622545e-07 
 4.78630092e+01 -3.84045600e+01  8.94995121e-07 
 4.89778819e+01 -3.84045600e+01  9.15842236e-07 
 5.01187234e+01 -3.84045600e+01  9.37174942e-07 
 5.12861384e+01 -3.84045600e+01  9.59004550e-07 
 5.24807460e+01 -3.84045600e+01  9.81342636e-07 
 5.37031796e+01 -3.84045600e+01  1.00420104e-06 
 5.49540874e+01 -3.84045600e+01  1.02759189e-06 
 5.62341325e+01 -3.84045600e+01  1.05152758e-06 
 5.75439937e+01 -3.84045600e+01  1.07602080e-06 
 5.88843655e+01 -3.84045600e+01  1.10108455e-06 
 6.02559586e+01 -3.84045600e+01  1.12673210e-06 
 6.16595002e+01 -3.84045600e+01  1.15297706e-06 
 6.30957344e+01 -3.84045600e+01  1.17983335e-06 
 6.45654229e+01 -3.84045600e+01  1.20731520e-06 
 6.60693448e+01 -3.84045600e+01  1.23543718e-06 
 6.76082975e+01 -3.84045600e+01  1.26421421e-06 
 6.91830971e+01 -3.84045600e+01  1.29366154e-06 
 7.07945784e+01 -3.84045600e+01  1.32379479e-06 
 7.24435960e+01 -3.84045600e+01  1.35462993e-06 
 7.41310241e+01 -3.84045600e+01  1.38618332e-06 
 7.58577575e+01 -3.84045600e+01  1.41847167e-06 
 7.76247117e+01 -3.84045600e+01  1.45151212e-06 
 7.94328235e+01 -3.84045600e+01  1.48532219e-06 
 8.12830516e+01 -3.84045600e+01  1.51991978e-06 
 8.31763771e+01 -3.84045600e+01  1.55532326e-06 
 8.51138038e+01 -3.84045600e+01  1.59155140e-06 
 8.70963590e+01 -3.84045600e+01  1.62862339e-06 
 8.91250938e+01 -3.84045600e+01  1.66655890e-06 
 9.12010839e+01 -3.84045600e+01  1.70537805e-06 
 9.33254301e+01 -3.84045600e+01  1.74510140e-06 
 9.54992586e+01 -3.84045600e+01  1.78575004e-06 
 9.77237221e+01 -3.84045600e+01  1.82734550e-06 
 1.00000000e+02 -3.84045600e+01  1.86990984e-06 
 1.02329299e+02 -3.84045600e+01  1.91346564e-06 
 1.04712855e+02 -3.84045600e+01  1.95803598e-06 
 1.07151931e+02 -3.84045600e+01  2.00364450e-06 
 1.09647820e+02 -3.84045600e+01  2.05031537e-06 
 1.12201845e+02 -3.84045600e+01  2.09807335e-06 
 1.14815362e+02 -3.84045600e+01  2.14694376e-06 
 1.17489755e+02 -3.84045600e+01  2.19695250e-06 
 1.20226443e+02 -3.84045600e+01  2.24812610e-06 
 1.23026877e+02 -3.84045600e+01  2.30049169e-06 
 1.25892541e+02 -3.84045600e+01  2.35407702e-06 
 1.28824955e+02 -3.84045600e+01  2.40891052e-06 
 1.31825674e+02 -3.84045600e+01  2.46502125e-06 
 1.34896288e+02 -3.84045600e+01  2.52243897e-06 
 1.38038426e+02 -3.84045600e+01  2.58119412e-06 
 1.41253754e+02 -3.84045600e+01  2.64131786e-06 
 1.44543977e+02 -3.84045600e+01  2.70284206e-06 
 1.47910839e+02 -3.84045600e+01  2.76579934e-06 
 1.51356125e+02 -3.84045600e+01  2.83022308e-06 
 1.54881662e+02 -3.84045600e+01  2.89614744e-06 
 1.58489319e+02 -3.84045600e+01  2.96360738e-06 
 1.62181010e+02 -3.84045600e+01  3.03263867e-06 
 1.65958691e+02 -3.84045600e+01  3.10327789e-06 
 1.69824365e+02 -3.84045600e+01  3.17556252e-06 
 1.73780083e+02 -3.84045600e+01  3.24953088e-06 
 1.77827941e+02 -3.84045600e+01  3.32522217e-06 
 1.81970086e+02 -3.84045600e+01  3.40267655e-06 
 1.86208714e+02 -3.84045600e+01  3.48193507e-06 
 1.90546072e+02 -3.84045600e+01  3.56303975e-06 
 1.94984460e+02 -3.84045600e+01  3.64603361e-06 
 1.99526231e+02 -3.84045600e+01  3.73096064e-06 
 2.04173794e+02 -3.84045600e+01  3.81786588e-06 
 2.08929613e+02 -3.84045600e+01  3.90679540e-06 
 2.13796209e+02 -3.84045600e+01  3.99779636e-06 
 2.18776162e+02 -3.84045600e+01  4.09091700e-06 
 2.23872114e+02 -3.84045600e+01  4.18620669e-06 
 2.29086765e+02 -3.84045600e+01  4.28371597e-06 
 2.34422882e+02 -3.84045600e+01  4.38349654e-06 
 2.39883292e+02 -3.84045600e+01  4.48560129e-06 
 2.45470892e+02 -3.84045600e+01  4.59008437e-06 
 2.51188643e+02 -3.84045600e+01  4.69700116e-06 
 2.57039578e+02 -3.84045600e+01  4.80640838e-06 
 2.63026799e+02 -3.84045600e+01  4.91836401e-06 
 2.69153480e+02 -3.84045600e+01  5.03292742e-06 
 2.75422870e+02 -3.84045600e+01  5.15015936e-06 
 2.81838293e+02 -3.84045600e+01  5.27012199e-06 
 2.88403150e+02 -3.84045600e+01  5.39287890e-06 
 2.95120923e+02 -3.84045600e+01  5.51849518e-06 
 3.01995172e+02 -3.84045600e+01  5.64703745e-06 
 3.09029543e+02 -3.84045600e+01  5.77857385e-06 
 3.16227766e+02 -3.84045600e+01  5.91317413e-06 
 3.23593657e+02 -3.84045600e+01  6.05090964e-06 
 3.31131121e+02 -3.84045600e+01  6.19185344e-06 
 3.38844156e+02 -3.84045600e+01  6.33608023e-06 
 3.46736850e+02 -3.84045600e+01  6.48366650e-06 
 3.54813389e+02 -3.84045600e+01  6.63469049e-06 
 3.63078055e+02 -3.84045600e+01  6.78923229e-06 
 3.71535229e+02 -3.84045600e+01  6.94737382e-06 
 3.80189396e+02 -3.84045600e+01  7.10919895e-06 
 3.89045145e+02 -3.84045600e+01  7.27479346e-06 
 3.98107171e+02 -3.84045600e+01  7.44424517e-06 
 4.07380278e+02 -3.84045600e+01  7.61764392e-06 
 4.16869383e+02 -3.84045600e+01  7.79508164e-06 
 4.26579519e+02 -3.84045600e+01  7.97665241e-06 
 4.36515832e+02 -3.84045600e+01  8.16245252e-06 
 4.46683592e+02 -3.84045600e+01  8.35258046e-06 
 4.57088190e+02 -3.84045600e+01  8.54713705e-06 
 4.67735141e+02 -3.84045600e+01  8.74622545e-06 
 4.78630092e+02 -3.84045600e+01  8.94995121e-06 
 4.89778819e+02 -3.84045600e+01  9.15842236e-06 
 5.01187234e+02 -3.84045600e+01  9.37174942e-06 
 5.12861384e+02 -3.84045600e+01  9.59004550e-06 
 5.24807460e+02 -3.84045600e+01  9.81342636e-06 
 5.37031796e+02 -3.84045600e+01  1.00420104e-05 
 5.49540874e+02 -3.84045600e+01  1.02759189e-05 
 5.62341325e+02 -3.84045600e+01  1.05152758e-05 
 5.75439937e+02 -3.84045600e+01  1.07602080e-05 
 5.88843655e+02 -3.84045600e+01  1.10108455e-05 
 6.02559586e+02 -3.84045600e+01  1.12673210e-05 
 6.16595002e+02 -3.84045600e+01  1.15297706e-05 
 6.30957344e+02 -3.84045600e+01  1.17983335e-05 
 6.45654229e+02 -3.84045600e+01  1.20731520e-05 
 6.60693448e+02 -3.84045600e+01  1.23543718e-05 
 6.76082975e+02 -3.84045600e+01  1.26421421e-05 
 6.91830971e+02 -3.84045600e+01  1.29366154e-05 
 7.07945784e+02 -3.84045600e+01  1.32379479e-05 
 7.24435960e+02 -3.84045600e+01  1.35462993e-05 
 7.41310241e+02 -3.84045600e+01  1.38618332e-05 
 7.58577575e+02 -3.84045600e+01  1.41847167e-05 
 7.76247117e+02 -3.84045600e+01  1.45151212e-05 
 7.94328235e+02 -3.84045600e+01  1.48532219e-05 
 8.12830516e+02 -3.84045600e+01  1.51991978e-05 
 8.31763771e+02 -3.84045600e+01  1.55532326e-05 
 8.51138038e+02 -3.84045600e+01  1.59155140e-05 
 8.70963590e+02 -3.84045600e+01  1.62862339e-05 
 8.91250938e+02 -3.84045600e+01  1.66655890e-05 
 9.12010839e+02 -3.84045600e+01  1.70537805e-05 
 9.33254301e+02 -3.84045600e+01  1.74510140e-05 
 9.54992586e+02 -3.84045600e+01  1.78575004e-05 
 9.77237221e+02 -3.84045600e+01  1.82734550e-05 
 1.00000000e+03 -3.84045600e+01  1.86990984e-05 
 1.02329299e+03 -3.84045600e+01  1.91346564e-05 
 1.04712855e+03 -3.84045600e+01  1.95803598e-05 
 1.07151931e+03 -3.84045600e+01  2.00364450e-05 
 1.09647820e+03 -3.84045600e+01  2.05031537e-05 
 1.12201845e+03 -3.84045600e+01  2.09807335e-05 
 1.14815362e+03 -3.84045600e+01  2.14694376e-05 
 1.17489755e+03 -3.84045600e+01  2.19695250e-05 
 1.20226443e+03 -3.84045600e+01  2.24812610e-05 
 1.23026877e+03 -3.84045600e+01  2.30049169e-05 
 1.25892541e+03 -3.84045600e+01  2.35407702e-05 
 1.28824955e+03 -3.84045600e+01  2.40891052e-05 
 1.31825674e+03 -3.84045600e+01  2.46502125e-05 
 1.34896288e+03 -3.84045600e+01  2.52243897e-05 
 1.38038426e+03 -3.84045600e+01  2.58119412e-05 
 1.41253754e+03 -3.84045600e+01  2.64131786e-05 
 1.44543977e+03 -3.84045600e+01  2.70284206e-05 
 1.47910839e+03 -3.84045600e+01  2.76579934e-05 
 1.51356125e+03 -3.84045600e+01  2.83022308e-05 
 1.54881662e+03 -3.84045600e+01  2.89614744e-05 
 1.58489319e+03 -3.84045600e+01  2.96360738e-05 
 1.62181010e+03 -3.84045600e+01  3.03263867e-05 
 1.65958691e+03 -3.84045600e+01  3.10327789e-05 
 1.69824365e+03 -3.84045600e+01  3.17556252e-05 
 1.73780083e+03 -3.84045600e+01  3.24953088e-05 
 1.77827941e+03 -3.84045600e+01  3.32522217e-05 
 1.81970086e+03 -3.84045600e+01  3.40267655e-05 
 1.86208714e+03 -3.84045600e+01  3.48193507e-05 
 1.90546072e+03 -3.84045600e+01  3.56303975e-05 
 1.94984460e+03 -3.84045600e+01  3.64603361e-05 
 1.99526231e+03 -3.84045600e+01  3.73096064e-05 
 2.04173794e+03 -3.84045600e+01  3.81786588e-05 
 2.08929613e+03 -3.84045600e+01  3.90679540e-05 
 2.13796209e+03 -3.84045600e+01  3.99779636e-05 
 2.18776162e+03 -3.84045600e+01  4.09091700e-05 
 2.23872114e+03 -3.84045600e+01  4.18620669e-05 
 2.29086765e+03 -3.84045600e+01  4.28371597e-05 
 2.34422882e+03 -3.84045600e+01  4.38349654e-05 
 2.39883292e+03 -3.84045600e+01  4.48560129e-05 
 2.45470892e+03 -3.84045600e+01  4.59008437e-05 
 2.51188643e+03 -3.84045600e+01  4.69700116e-05 
 2.57039578e+03 -3.84045600e+01  4.80640838e-05 
 2.63026799e+03 -3.84045600e+01  4.91836401e-05 
 2.69153480e+03 -3.84045600e+01  5.03292742e-05 
 2.75422870e+03 -3.84045600e+01  5.15015936e-05 
 2.81838293e+03 -3.84045600e+01  5.27012199e-05 
 2.88403150e+03 -3.84045600e+01  5.39287890e-05 
 2.95120923e+03 -3.84045600e+01  5.51849518e-05 
 3.01995172e+03 -3.84045600e+01  5.64703745e-05 
 3.09029543e+03 -3.84045600e+01  5.77857385e-05 
 3.16227766e+03 -3.84045600e+01  5.91317413e-05 
 3.23593657e+03 -3.84045600e+01  6.05090964e-05 
 3.31131121e+03 -3.84045600e+01  6.19185344e-05 
 3.38844156e+03 -3.84045600e+01  6.33608023e-05 
 3.46736850e+03 -3.84045600e+01  6.48366650e-05 
 3.54813389e+03 -3.84045600e+01  6.63469049e-05 
 3.63078055e+03 -3.84045600e+01  6.78923229e-05 
 3.71535229e+03 -3.84045600e+01  6.94737382e-05 
 3.80189396e+03 -3.84045600e+01  7.10919895e-05 
 3.89045145e+03 -3.84045600e+01  7.27479346e-05 
 3.98107171e+03 -3.84045600e+01  7.44424517e-05 
 4.07380278e+03 -3.84045600e+01  7.61764392e-05 
 4.16869383e+03 -3.84045600e+01  7.79508164e-05 
 4.26579519e+03 -3.84045600e+01  7.97665241e-05 
 4.36515832e+03 -3.84045600e+01  8.16245252e-05 
 4.46683592e+03 -3.84045600e+01  8.35258046e-05 
 4.57088190e+03 -3.84045600e+01  8.54713705e-05 
 4.67735141e+03 -3.84045600e+01  8.74622545e-05 
 4.78630092e+03 -3.84045600e+01  8.94995121e-05 
 4.89778819e+03 -3.84045600e+01  9.15842236e-05 
 5.01187234e+03 -3.84045600e+01  9.37174942e-05 
 5.12861384e+03 -3.84045600e+01  9.59004550e-05 
 5.24807460e+03 -3.84045600e+01  9.81342636e-05 
 5.37031796e+03 -3.84045600e+01  1.00420104e-04 
 5.49540874e+03 -3.84045600e+01  1.02759189e-04 
 5.62341325e+03 -3.84045600e+01  1.05152758e-04 
 5.75439937e+03 -3.84045600e+01  1.07602080e-04 
 5.88843655e+03 -3.84045600e+01  1.10108455e-04 
 6.02559586e+03 -3.84045600e+01  1.12673210e-04 
 6.16595002e+03 -3.84045600e+01  1.15297706e-04 
 6.30957344e+03 -3.84045600e+01  1.17983335e-04 
 6.45654229e+03 -3.84045600e+01  1.20731520e-04 
 6.60693448e+03 -3.84045600e+01  1.23543718e-04 
 6.76082975e+03 -3.84045600e+01  1.26421421e-04 
 6.91830971e+03 -3.84045600e+01  1.29366154e-04 
 7.07945784e+03 -3.84045600e+01  1.32379479e-04 
 7.24435960e+03 -3.84045600e+01  1.35462993e-04 
 7.41310241e+03 -3.84045600e+01  1.38618332e-04 
 7.58577575e+03 -3.84045600e+01  1.41847167e-04 
 7.76247117e+03 -3.84045600e+01  1.45151212e-04 
 7.94328235e+03 -3.84045600e+01  1.48532219e-04 
 8.12830516e+03 -3.84045600e+01  1.51991978e-04 
 8.31763771e+03 -3.84045600e+01  1.55532326e-04 
 8.51138038e+03 -3.84045600e+01  1.59155140e-04 
 8.70963590e+03 -3.84045600e+01  1.62862339e-04 
 8.91250938e+03 -3.84045600e+01  1.66655890e-04 
 9.12010839e+03 -3.84045600e+01  1.70537805e-04 
 9.33254301e+03 -3.84045600e+01  1.74510140e-04 
 9.54992586e+03 -3.84045600e+01  1.78575004e-04 
 9.77237221e+03 -3.84045600e+01  1.82734550e-04 
 1.00000000e+04 -3.84045600e+01  1.86990984e-04 
 1.02329299e+04 -3.84045600e+01  1.91346564e-04 
 1.04712855e+04 -3.84045600e+01  1.95803598e-04 
 1.07151931e+04 -3.84045600e+01  2.00364450e-04 
 1.09647820e+04 -3.84045600e+01  2.05031537e-04 
 1.12201845e+04 -3.84045600e+01  2.09807335e-04 
 1.14815362e+04 -3.84045600e+01  2.14694376e-04 
 1.17489755e+04 -3.84045600e+01  2.19695250e-04 
 1.20226443e+04 -3.84045600e+01  2.24812610e-04 
 1.23026877e+04 -3.84045600e+01  2.30049169e-04 
 1.25892541e+04 -3.84045600e+01  2.35407702e-04 
 1.28824955e+04 -3.84045600e+01  2.40891052e-04 
 1.31825674e+04 -3.84045600e+01  2.46502125e-04 
 1.34896288e+04 -3.84045600e+01  2.52243897e-04 
 1.38038426e+04 -3.84045600e+01  2.58119412e-04 
 1.41253754e+04 -3.84045600e+01  2.64131786e-04 
 1.44543977e+04 -3.84045600e+01  2.70284206e-04 
 1.47910839e+04 -3.84045600e+01  2.76579933e-04 
 1.51356125e+04 -3.84045600e+01  2.83022308e-04 
 1.54881662e+04 -3.84045600e+01  2.89614744e-04 
 1.58489319e+04 -3.84045600e+01  2.96360738e-04 
 1.62181010e+04 -3.84045600e+01  3.03263867e-04 
 1.65958691e+04 -3.84045600e+01  3.10327789e-04 
 1.69824365e+04 -3.84045600e+01  3.17556252e-04 
 1.73780083e+04 -3.84045600e+01  3.24953088e-04 
 1.77827941e+04 -3.84045600e+01  3.32522217e-04 
 1.81970086e+04 -3.84045600e+01  3.40267655e-04 
 1.86208714e+04 -3.84045600e+01  3.48193507e-04 
 1.90546072e+04 -3.84045600e+01  3.56303975e-04 
 1.94984460e+04 -3.84045600e+01  3.64603361e-04 
 1.99526231e+04 -3.84045600e+01  3.73096064e-04 
 2.04173794e+04 -3.84045600e+01  3.81786588e-04 
 2.08929613e+04 -3.84045600e+01  3.90679540e-04 
 2.13796209e+04 -3.84045600e+01  3.99779636e-04 
 2.18776162e+04 -3.84045600e+01  4.09091700e-04 
 2.23872114e+04 -3.84045600e+01  4.18620669e-04 
 2.29086765e+04 -3.84045600e+01  4.28371597e-04 
 2.34422882e+04 -3.84045600e+01  4.38349654e-04 
 2.39883292e+04 -3.84045600e+01  4.48560129e-04 
 2.45470892e+04 -3.84045600e+01  4.59008436e-04 
 2.51188643e+04 -3.84045600e+01  4.69700116e-04 
 2.57039578e+04 -3.84045600e+01  4.80640838e-04 
 2.63026799e+04 -3.84045600e+01  4.91836401e-04 
 2.69153480e+04 -3.84045600e+01  5.03292742e-04 
 2.75422870e+04 -3.84045600e+01  5.15015936e-04 
 2.81838293e+04 -3.84045600e+01  5.27012199e-04 
 2.88403150e+04 -3.84045600e+01  5.39287890e-04 
 2.95120923e+04 -3.84045600e+01  5.51849518e-04 
 3.01995172e+04 -3.84045600e+01  5.64703745e-04 
 3.09029543e+04 -3.84045600e+01  5.77857385e-04 
 3.16227766e+04 -3.84045599e+01  5.91317412e-04 
 3.23593657e+04 -3.84045599e+01  6.05090964e-04 
 3.31131121e+04 -3.84045599e+01  6.19185343e-04 
 3.38844156e+04 -3.84045599e+01  6.33608023e-04 
 3.46736850e+04 -3.84045599e+01  6.48366650e-04 
 3.54813389e+04 -3.84045599e+01  6.63469049e-04 
 3.63078055e+04 -3.84045599e+01  6.78923228e-04 
 3.71535229e+04 -3.84045599e+01  6.94737382e-04 
 3.80189396e+04 -3.84045599e+01  7.10919894e-04 
 3.89045145e+04 -3.84045599e+01  7.27479346e-04 
 3.98107171e+04 -3.84045599e+01  7.44424517e-04 
 4.07380278e+04 -3.84045599e+01  7.61764391e-04 
 4.16869383e+04 -3.84045599e+01  7.79508163e-04 
 4.26579519e+04 -3.84045599e+01  7.97665241e-04 
 4.36515832e+04 -3.84045599e+01  8.16245251e-04 
 4.46683592e+04 -3.84045599e+01  8.35258046e-04 
 4.57088190e+04 -3.84045599e+01  8.54713705e-04 
 4.67735141e+04 -3.84045599e+01  8.74622545e-04 
 4.78630092e+04 -3.84045599e+01  8.94995121e-04 
 4.89778819e+04 -3.84045599e+01  9.15842235e-04 
 5.01187234e+04 -3.84045599e+01  9.37174941e-04 
 5.12861384e+04 -3.84045599e+01  9.59004550e-04 
 5.24807460e+04 -3.84045599e+01  9.81342635e-04 
 5.37031796e+04 -3.84045599e+01  1.00420104e-03 
 5.49540874e+04 -3.84045599e+01  1.02759189e-03 
 5.62341325e+04 -3.84045599e+01  1.05152758e-03 
 5.75439937e+04 -3.84045599e+01  1.07602080e-03 
 5.88843655e+04 -3.84045599e+01  1.10108455e-03 
 6.02559586e+04 -3.84045599e+01  1.12673210e-03 
 6.16595002e+04 -3.84045599e+01  1.15297706e-03 
 6.30957344e+04 -3.84045599e+01  1.17983335e-03 
 6.45654229e+04 -3.84045599e+01  1.20731520e-03 
 6.60693448e+04 -3.84045599e+01  1.23543718e-03 
 6.76082975e+04 -3.84045599e+01  1.26421421e-03 
 6.91830971e+04 -3.84045599e+01  1.29366154e-03 
 7.07945784e+04 -3.84045599e+01  1.32379479e-03 
 7.24435960e+04 -3.84045599e+01  1.35462993e-03 
 7.41310241e+04 -3.84045599e+01  1.38618332e-03 
 7.58577575e+04 -3.84045599e+01  1.41847167e-03 
 7.76247117e+04 -3.84045599e+01  1.45151212e-03 
 7.94328235e+04 -3.84045599e+01  1.48532218e-03 
 8.12830516e+04 -3.84045599e+01  1.51991978e-03 
 8.31763771e+04 -3.84045599e+01  1.55532326e-03 
 8.51138038e+04 -3.84045599e+01  1.59155139e-03 
 8.70963590e+04 -3.84045599e+01  1.62862339e-03 
 8.91250938e+04 -3.84045599e+01  1.66655890e-03 
 9.12010839e+04 -3.84045599e+01  1.70537804e-03 
 9.33254301e+04 -3.84045599e+01  1.74510140e-03 
 9.54992586e+04 -3.84045599e+01  1.78575003e-03 
 9.77237221e+04 -3.84045599e+01  1.82734550e-03 
 1.00000000e+05 -3.84045599e+01  1.86990984e-03 
 1.02329299e+05 -3.84045599e+01  1.91346563e-03 
 1.04712855e+05 -3.84045599e+01  1.95803597e-03 
 1.07151931e+05 -3.84045599e+01  2.00364449e-03 
 1.09647820e+05 -3.84045598e+01  2.05031537e-03 
 1.12201845e+05 -3.84045598e+01  2.09807335e-03 
 1.14815362e+05 -3.84045598e+01  2.14694375e-03 
 1.17489755e+05 -3.84045598e+01  2.19695250e-03 
 1.20226443e+05 -3.84045598e+01  2.24812609e-03 
 1.23026877e+05 -3.84045598e+01  2.30049168e-03 
 1.25892541e+05 -3.84045598e+01  2.35407701e-03 
 1.28824955e+05 -3.84045598e+01  2.40891051e-03 
 1.31825674e+05 -3.84045598e+01  2.46502124e-03 
 1.34896288e+05 -3.84045598e+01  2.52243896e-03 
 1.38038426e+05 -3.84045598e+01  2.58119411e-03 
 1.41253754e+05 -3.84045598e+01  2.64131785e-03 
 1.44543977e+05 -3.84045598e+01  2.70284204e-03 
 1.47910839e+05 -3.84045598e+01  2.76579932e-03 
 1.51356125e+05 -3.84045598e+01  2.83022306e-03 
 1.54881662e+05 -3.84045597e+01  2.89614743e-03 
 1.58489319e+05 -3.84045597e+01  2.96360736e-03 
 1.62181010e+05 -3.84045597e+01  3.03263865e-03 
 1.65958691e+05 -3.84045597e+01  3.10327787e-03 
 1.69824365e+05 -3.84045597e+01  3.17556250e-03 
 1.73780083e+05 -3.84045597e+01  3.24953085e-03 
 1.77827941e+05 -3.84045597e+01  3.32522215e-03 
 1.81970086e+05 -3.84045597e+01  3.40267652e-03 
 1.86208714e+05 -3.84045596e+01  3.48193504e-03 
 1.90546072e+05 -3.84045596e+01  3.56303972e-03 
 1.94984460e+05 -3.84045596e+01  3.64603358e-03 
 1.99526231e+05 -3.84045596e+01  3.73096061e-03 
 2.04173794e+05 -3.84045596e+01  3.81786584e-03 
 2.08929613e+05 -3.84045596e+01  3.90679536e-03 
 2.13796209e+05 -3.84045595e+01  3.99779631e-03 
 2.18776162e+05 -3.84045595e+01  4.09091695e-03 
 2.23872114e+05 -3.84045595e+01  4.18620664e-03 
 2.29086765e+05 -3.84045595e+01  4.28371592e-03 
 2.34422882e+05 -3.84045595e+01  4.38349648e-03 
 2.39883292e+05 -3.84045594e+01  4.48560123e-03 
 2.45470892e+05 -3.84045594e+01  4.59008430e-03 
 2.51188643e+05 -3.84045594e+01  4.69700109e-03 
 2.57039578e+05 -3.84045594e+01  4.80640830e-03 
 2.63026799e+05 -3.84045593e+01  4.91836393e-03 
 2.69153480e+05 -3.84045593e+01  5.03292734e-03 
 2.75422870e+05 -3.84045593e+01  5.15015927e-03 
 2.81838293e+05 -3.84045592e+01  5.27012189e-03 
 2.88403150e+05 -3.84045592e+01  5.39287879e-03 
 2.95120923e+05 -3.84045592e+01  5.51849507e-03 
 3.01995172e+05 -3.84045591e+01  5.64703733e-03 
 3.09029543e+05 -3.84045591e+01  5.77857372e-03 
 3.16227766e+05 -3.84045591e+01  5.91317398e-03 
 3.23593657e+05 -3.84045590e+01  6.05090949e-03 
 3.31131121e+05 -3.84045590e+01  6.19185327e-03 
 3.38844156e+05 -3.84045589e+01  6.33608006e-03 
 3.46736850e+05 -3.84045589e+01  6.48366631e-03 
 3.54813389e+05 -3.84045588e+01  6.63469029e-03 
 3.63078055e+05 -3.84045588e+01  6.78923207e-03 
 3.71535229e+05 -3.84045587e+01  6.94737359e-03 
 3.80189396e+05 -3.84045586e+01  7.10919870e-03 
 3.89045145e+05 -3.84045586e+01  7.27479320e-03 
 3.98107171e+05 -3.84045585e+01  7.44424489e-03 
 4.07380278e+05 -3.84045585e+01  7.61764361e-03 
 4.16869383e+05 -3.84045584e+01  7.79508131e-03 
 4.26579519e+05 -3.84045583e+01  7.97665206e-03 
