 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 1.00000000e+01 -3.68864644e+01  1.37823963e-07 
 1.02329299e+01 -3.68864644e+01  1.41034295e-07 
 1.04712855e+01 -3.68864644e+01  1.44319406e-07 
 1.07151931e+01 -3.68864644e+01  1.47681037e-07 
 1.09647820e+01 -3.68864644e+01  1.51120970e-07 
 1.12201845e+01 -3.68864644e+01  1.54641030e-07 
 1.14815362e+01 -3.68864644e+01  1.58243082e-07 
 1.17489755e+01 -3.68864644e+01  1.61929037e-07 
 1.20226443e+01 -3.68864644e+01  1.65700849e-07 
 1.23026877e+01 -3.68864644e+01  1.69560517e-07 
 1.25892541e+01 -3.68864644e+01  1.73510089e-07 
 1.28824955e+01 -3.68864644e+01  1.77551658e-07 
 1.31825674e+01 -3.68864644e+01  1.81687368e-07 
 1.34896288e+01 -3.68864644e+01  1.85919410e-07 
 1.38038426e+01 -3.68864644e+01  1.90250030e-07 
 1.41253754e+01 -3.68864644e+01  1.94681522e-07 
 1.44543977e+01 -3.68864644e+01  1.99216237e-07 
 1.47910839e+01 -3.68864644e+01  2.03856580e-07 
 1.51356125e+01 -3.68864644e+01  2.08605009e-07 
 1.54881662e+01 -3.68864644e+01  2.13464044e-07 
 1.58489319e+01 -3.68864644e+01  2.18436260e-07 
 1.62181010e+01 -3.68864644e+01  2.23524295e-07 
 1.65958691e+01 -3.68864644e+01  2.28730844e-07 
 1.69824365e+01 -3.68864644e+01  2.34058670e-07 
 1.73780083e+01 -3.68864644e+01  2.39510597e-07 
 1.77827941e+01 -3.68864644e+01  2.45089515e-07 
 1.81970086e+01 -3.68864644e+01  2.50798384e-07 
 1.86208714e+01 -3.68864644e+01  2.56640228e-07 
 1.90546072e+01 -3.68864644e+01  2.62618147e-07 
 1.94984460e+01 -3.68864644e+01  2.68735310e-07 
 1.99526231e+01 -3.68864644e+01  2.74994959e-07 
 2.04173794e+01 -3.68864644e+01  2.81400415e-07 
 2.08929613e+01 -3.68864644e+01  2.87955072e-07 
 2.13796209e+01 -3.68864644e+01  2.94662408e-07 
 2.18776162e+01 -3.68864644e+01  3.01525977e-07 
 2.23872114e+01 -3.68864644e+01  3.08549419e-07 
 2.29086765e+01 -3.68864644e+01  3.15736458e-07 
 2.34422882e+01 -3.68864644e+01  3.23090905e-07 
 2.39883292e+01 -3.68864644e+01  3.30616659e-07 
 2.45470892e+01 -3.68864644e+01  3.38317710e-07 
 2.51188643e+01 -3.68864644e+01  3.46198142e-07 
 2.57039578e+01 -3.68864644e+01  3.54262133e-07 
 2.63026799e+01 -3.68864644e+01  3.62513958e-07 
 2.69153480e+01 -3.68864644e+01  3.70957993e-07 
 2.75422870e+01 -3.68864644e+01  3.79598714e-07 
 2.81838293e+01 -3.68864644e+01  3.88440704e-07 
 2.88403150e+01 -3.68864644e+01  3.97488651e-07 
 2.95120923e+01 -3.68864644e+01  4.06747351e-07 
 3.01995172e+01 -3.68864644e+01  4.16221714e-07 
 3.09029543e+01 -3.68864644e+01  4.25916763e-07 
 3.16227766e+01 -3.68864644e+01  4.35837639e-07 
 3.23593657e+01 -3.68864644e+01  4.45989602e-07 
 3.31131121e+01 -3.68864644e+01  4.56378034e-07 
 3.38844156e+01 -3.68864644e+01  4.67008444e-07 
 3.46736850e+01 -3.68864644e+01  4.77886468e-07 
 3.54813389e+01 -3.68864644e+01  4.89017874e-07 
 3.63078055e+01 -3.68864644e+01  5.00408563e-07 
 3.71535229e+01 -3.68864644e+01  5.12064576e-07 
 3.80189396e+01 -3.68864644e+01  5.23992092e-07 
 3.89045145e+01 -3.68864644e+01  5.36197436e-07 
 3.98107171e+01 -3.68864644e+01  5.48687079e-07 
 4.07380278e+01 -3.68864644e+01  5.61467643e-07 
 4.16869383e+01 -3.68864644e+01  5.74545904e-07 
 4.26579519e+01 -3.68864644e+01  5.87928798e-07 
 4.36515832e+01 -3.68864644e+01  6.01623418e-07 
 4.46683592e+01 -3.68864644e+01  6.15637028e-07 
 4.57088190e+01 -3.68864644e+01  6.29977057e-07 
 4.67735141e+01 -3.68864644e+01  6.44651107e-07 
 4.78630092e+01 -3.68864644e+01  6.59666961e-07 
 4.89778819e+01 -3.68864644e+01  6.75032578e-07 
 5.01187234e+01 -3.68864644e+01  6.90756107e-07 
 5.12861384e+01 -3.68864644e+01  7.06845883e-07 
 5.24807460e+01 -3.68864644e+01  7.23310439e-07 
 5.37031796e+01 -3.68864644e+01  7.40158504e-07 
 5.49540874e+01 -3.68864644e+01  7.57399010e-07 
 5.62341325e+01 -3.68864644e+01  7.75041099e-07 
 5.75439937e+01 -3.68864644e+01  7.93094125e-07 
 5.88843655e+01 -3.68864644e+01  8.11567661e-07 
 6.02559586e+01 -3.68864644e+01  8.30471500e-07 
 6.16595002e+01 -3.68864644e+01  8.49815666e-07 
 6.30957344e+01 -3.68864644e+01  8.69610416e-07 
 6.45654229e+01 -3.68864644e+01  8.89866245e-07 
 6.60693448e+01 -3.68864644e+01  9.10593892e-07 
 6.76082975e+01 -3.68864644e+01  9.31804349e-07 
 6.91830971e+01 -3.68864644e+01  9.53508860e-07 
 7.07945784e+01 -3.68864644e+01  9.75718935e-07 
 7.24435960e+01 -3.68864644e+01  9.98446348e-07 
 7.41310241e+01 -3.68864644e+01  1.02170315e-06 
 7.58577575e+01 -3.68864644e+01  1.04550168e-06 
 7.76247117e+01 -3.68864644e+01  1.06985454e-06 
 7.94328235e+01 -3.68864644e+01  1.09477465e-06 
 8.12830516e+01 -3.68864644e+01  1.12027523e-06 
 8.31763771e+01 -3.68864644e+01  1.14636979e-06 
 8.51138038e+01 -3.68864644e+01  1.17307217e-06 
 8.70963590e+01 -3.68864644e+01  1.20039653e-06 
 8.91250938e+01 -3.68864644e+01  1.22835736e-06 
 9.12010839e+01 -3.68864644e+01  1.25696948e-06 
 9.33254301e+01 -3.68864644e+01  1.28624806e-06 
 9.54992586e+01 -3.68864644e+01  1.31620863e-06 
 9.77237221e+01 -3.68864644e+01  1.34686706e-06 
 1.00000000e+02 -3.68864644e+01  1.37823963e-06 
 1.02329299e+02 -3.68864644e+01  1.41034295e-06 
 1.04712855e+02 -3.68864644e+01  1.44319406e-06 
 1.07151931e+02 -3.68864644e+01  1.47681037e-06 
 1.09647820e+02 -3.68864644e+01  1.51120970e-06 
 1.12201845e+02 -3.68864644e+01  1.54641030e-06 
 1.14815362e+02 -3.68864644e+01  1.58243082e-06 
 1.17489755e+02 -3.68864644e+01  1.61929037e-06 
 1.20226443e+02 -3.68864644e+01  1.65700849e-06 
 1.23026877e+02 -3.68864644e+01  1.69560517e-06 
 1.25892541e+02 -3.68864644e+01  1.73510089e-06 
 1.28824955e+02 -3.68864644e+01  1.77551658e-06 
 1.31825674e+02 -3.68864644e+01  1.81687368e-06 
 1.34896288e+02 -3.68864644e+01  1.85919410e-06 
 1.38038426e+02 -3.68864644e+01  1.90250030e-06 
 1.41253754e+02 -3.68864644e+01  1.94681522e-06 
 1.44543977e+02 -3.68864644e+01  1.99216237e-06 
 1.47910839e+02 -3.68864644e+01  2.03856580e-06 
 1.51356125e+02 -3.68864644e+01  2.08605009e-06 
 1.54881662e+02 -3.68864644e+01  2.13464044e-06 
 1.58489319e+02 -3.68864644e+01  2.18436260e-06 
 1.62181010e+02 -3.68864644e+01  2.23524295e-06 
 1.65958691e+02 -3.68864644e+01  2.28730844e-06 
 1.69824365e+02 -3.68864644e+01  2.34058670e-06 
 1.73780083e+02 -3.68864644e+01  2.39510597e-06 
 1.77827941e+02 -3.68864644e+01  2.45089515e-06 
 1.81970086e+02 -3.68864644e+01  2.50798384e-06 
 1.86208714e+02 -3.68864644e+01  2.56640228e-06 
 1.90546072e+02 -3.68864644e+01  2.62618147e-06 
 1.94984460e+02 -3.68864644e+01  2.68735310e-06 
 1.99526231e+02 -3.68864644e+01  2.74994959e-06 
 2.04173794e+02 -3.68864644e+01  2.81400415e-06 
 2.08929613e+02 -3.68864644e+01  2.87955072e-06 
 2.13796209e+02 -3.68864644e+01  2.94662408e-06 
 2.18776162e+02 -3.68864644e+01  3.01525977e-06 
 2.23872114e+02 -3.68864644e+01  3.08549419e-06 
 2.29086765e+02 -3.68864644e+01  3.15736458e-06 
 2.34422882e+02 -3.68864644e+01  3.23090905e-06 
 2.39883292e+02 -3.68864644e+01  3.30616659e-06 
 2.45470892e+02 -3.68864644e+01  3.38317710e-06 
 2.51188643e+02 -3.68864644e+01  3.46198142e-06 
 2.57039578e+02 -3.68864644e+01  3.54262133e-06 
 2.63026799e+02 -3.68864644e+01  3.62513958e-06 
 2.69153480e+02 -3.68864644e+01  3.70957993e-06 
 2.75422870e+02 -3.68864644e+01  3.79598714e-06 
 2.81838293e+02 -3.68864644e+01  3.88440704e-06 
 2.88403150e+02 -3.68864644e+01  3.97488651e-06 
 2.95120923e+02 -3.68864644e+01  4.06747351e-06 
 3.01995172e+02 -3.68864644e+01  4.16221714e-06 
 3.09029543e+02 -3.68864644e+01  4.25916763e-06 
 3.16227766e+02 -3.68864644e+01  4.35837639e-06 
 3.23593657e+02 -3.68864644e+01  4.45989602e-06 
 3.31131121e+02 -3.68864644e+01  4.56378034e-06 
 3.38844156e+02 -3.68864644e+01  4.67008444e-06 
 3.46736850e+02 -3.68864644e+01  4.77886468e-06 
 3.54813389e+02 -3.68864644e+01  4.89017874e-06 
 3.63078055e+02 -3.68864644e+01  5.00408563e-06 
 3.71535229e+02 -3.68864644e+01  5.12064576e-06 
 3.80189396e+02 -3.68864644e+01  5.23992092e-06 
 3.89045145e+02 -3.68864644e+01  5.36197436e-06 
 3.98107171e+02 -3.68864644e+01  5.48687079e-06 
 4.07380278e+02 -3.68864644e+01  5.61467643e-06 
 4.16869383e+02 -3.68864644e+01  5.74545904e-06 
 4.26579519e+02 -3.68864644e+01  5.87928798e-06 
 4.36515832e+02 -3.68864644e+01  6.01623418e-06 
 4.46683592e+02 -3.68864644e+01  6.15637028e-06 
 4.57088190e+02 -3.68864644e+01  6.29977057e-06 
 4.67735141e+02 -3.68864644e+01  6.44651107e-06 
 4.78630092e+02 -3.68864644e+01  6.59666961e-06 
 4.89778819e+02 -3.68864644e+01  6.75032578e-06 
 5.01187234e+02 -3.68864644e+01  6.90756107e-06 
 5.12861384e+02 -3.68864644e+01  7.06845883e-06 
 5.24807460e+02 -3.68864644e+01  7.23310439e-06 
 5.37031796e+02 -3.68864644e+01  7.40158504e-06 
 5.49540874e+02 -3.68864644e+01  7.57399010e-06 
 5.62341325e+02 -3.68864644e+01  7.75041099e-06 
 5.75439937e+02 -3.68864644e+01  7.93094125e-06 
 5.88843655e+02 -3.68864644e+01  8.11567661e-06 
 6.02559586e+02 -3.68864644e+01  8.30471500e-06 
 6.16595002e+02 -3.68864644e+01  8.49815666e-06 
 6.30957344e+02 -3.68864644e+01  8.69610416e-06 
 6.45654229e+02 -3.68864644e+01  8.89866245e-06 
 6.60693448e+02 -3.68864644e+01  9.10593892e-06 
 6.76082975e+02 -3.68864644e+01  9.31804349e-06 
 6.91830971e+02 -3.68864644e+01  9.53508860e-06 
 7.07945784e+02 -3.68864644e+01  9.75718935e-06 
 7.24435960e+02 -3.68864644e+01  9.98446348e-06 
 7.41310241e+02 -3.68864644e+01  1.02170315e-05 
 7.58577575e+02 -3.68864644e+01  1.04550168e-05 
 7.76247117e+02 -3.68864644e+01  1.06985454e-05 
 7.94328235e+02 -3.68864644e+01  1.09477465e-05 
 8.12830516e+02 -3.68864644e+01  1.12027523e-05 
 8.31763771e+02 -3.68864644e+01  1.14636979e-05 
 8.51138038e+02 -3.68864644e+01  1.17307217e-05 
 8.70963590e+02 -3.68864644e+01  1.20039653e-05 
 8.91250938e+02 -3.68864644e+01  1.22835736e-05 
 9.12010839e+02 -3.68864644e+01  1.25696948e-05 
 9.33254301e+02 -3.68864644e+01  1.28624806e-05 
 9.54992586e+02 -3.68864644e+01  1.31620863e-05 
 9.77237221e+02 -3.68864644e+01  1.34686706e-05 
 1.00000000e+03 -3.68864644e+01  1.37823963e-05 
 1.02329299e+03 -3.68864644e+01  1.41034295e-05 
 1.04712855e+03 -3.68864644e+01  1.44319406e-05 
 1.07151931e+03 -3.68864644e+01  1.47681037e-05 
 1.09647820e+03 -3.68864644e+01  1.51120970e-05 
 1.12201845e+03 -3.68864644e+01  1.54641030e-05 
 1.14815362e+03 -3.68864644e+01  1.58243082e-05 
