 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 4.67735141e+01 -3.74954395e+01  7.17994703e-07 
 4.78630092e+01 -3.74954395e+01  7.34718948e-07 
 4.89778819e+01 -3.74954395e+01  7.51832751e-07 
 5.01187234e+01 -3.74954395e+01  7.69345186e-07 
 5.12861384e+01 -3.74954395e+01  7.87265537e-07 
 5.24807460e+01 -3.74954395e+01  8.05603307e-07 
 5.37031796e+01 -3.74954395e+01  8.24368219e-07 
 5.49540874e+01 -3.74954395e+01  8.43570221e-07 
 5.62341325e+01 -3.74954395e+01  8.63219496e-07 
 5.75439937e+01 -3.74954395e+01  8.83326461e-07 
 5.88843655e+01 -3.74954395e+01  9.03901778e-07 
 6.02559586e+01 -3.74954395e+01  9.24956355e-07 
 6.16595002e+01 -3.74954395e+01  9.46501356e-07 
 6.30957344e+01 -3.74954395e+01  9.68548205e-07 
 6.45654229e+01 -3.74954395e+01  9.91108591e-07 
 6.60693448e+01 -3.74954395e+01  1.01419448e-06 
 6.76082975e+01 -3.74954395e+01  1.03781810e-06 
 6.91830971e+01 -3.74954395e+01  1.06199199e-06 
 7.07945784e+01 -3.74954395e+01  1.08672896e-06 
 7.24435960e+01 -3.74954395e+01  1.11204213e-06 
 7.41310241e+01 -3.74954395e+01  1.13794492e-06 
 7.58577575e+01 -3.74954395e+01  1.16445106e-06 
 7.76247117e+01 -3.74954395e+01  1.19157461e-06 
 7.94328235e+01 -3.74954395e+01  1.21932995e-06 
 8.12830516e+01 -3.74954395e+01  1.24773179e-06 
 8.31763771e+01 -3.74954395e+01  1.27679520e-06 
 8.51138038e+01 -3.74954395e+01  1.30653558e-06 
 8.70963590e+01 -3.74954395e+01  1.33696870e-06 
 8.91250938e+01 -3.74954395e+01  1.36811070e-06 
 9.12010839e+01 -3.74954395e+01  1.39997810e-06 
 9.33254301e+01 -3.74954395e+01  1.43258777e-06 
 9.54992586e+01 -3.74954395e+01  1.46595703e-06 
 9.77237221e+01 -3.74954395e+01  1.50010356e-06 
 1.00000000e+02 -3.74954395e+01  1.53504546e-06 
 1.02329299e+02 -3.74954395e+01  1.57080126e-06 
 1.04712855e+02 -3.74954395e+01  1.60738992e-06 
 1.07151931e+02 -3.74954395e+01  1.64483084e-06 
 1.09647820e+02 -3.74954395e+01  1.68314387e-06 
 1.12201845e+02 -3.74954395e+01  1.72234933e-06 
 1.14815362e+02 -3.74954395e+01  1.76246800e-06 
 1.17489755e+02 -3.74954395e+01  1.80352115e-06 
 1.20226443e+02 -3.74954395e+01  1.84553056e-06 
 1.23026877e+02 -3.74954395e+01  1.88851849e-06 
 1.25892541e+02 -3.74954395e+01  1.93250773e-06 
 1.28824955e+02 -3.74954395e+01  1.97752162e-06 
 1.31825674e+02 -3.74954395e+01  2.02358402e-06 
 1.34896288e+02 -3.74954395e+01  2.07071934e-06 
 1.38038426e+02 -3.74954395e+01  2.11895259e-06 
 1.41253754e+02 -3.74954395e+01  2.16830934e-06 
 1.44543977e+02 -3.74954395e+01  2.21881575e-06 
 1.47910839e+02 -3.74954395e+01  2.27049861e-06 
 1.51356125e+02 -3.74954395e+01  2.32338532e-06 
 1.54881662e+02 -3.74954395e+01  2.37750391e-06 
 1.58489319e+02 -3.74954395e+01  2.43288309e-06 
 1.62181010e+02 -3.74954395e+01  2.48955222e-06 
 1.65958691e+02 -3.74954395e+01  2.54754134e-06 
 1.69824365e+02 -3.74954395e+01  2.60688120e-06 
 1.73780083e+02 -3.74954395e+01  2.66760327e-06 
 1.77827941e+02 -3.74954395e+01  2.72973973e-06 
 1.81970086e+02 -3.74954395e+01  2.79332353e-06 
 1.86208714e+02 -3.74954395e+01  2.85838840e-06 
 1.90546072e+02 -3.74954395e+01  2.92496882e-06 
 1.94984460e+02 -3.74954395e+01  2.99310009e-06 
 1.99526231e+02 -3.74954395e+01  3.06281835e-06 
 2.04173794e+02 -3.74954395e+01  3.13416056e-06 
 2.08929613e+02 -3.74954395e+01  3.20716453e-06 
 2.13796209e+02 -3.74954395e+01  3.28186899e-06 
 2.18776162e+02 -3.74954395e+01  3.35831354e-06 
 2.23872114e+02 -3.74954395e+01  3.43653871e-06 
 2.29086765e+02 -3.74954395e+01  3.51658598e-06 
 2.34422882e+02 -3.74954395e+01  3.59849779e-06 
 2.39883292e+02 -3.74954395e+01  3.68231757e-06 
 2.45470892e+02 -3.74954395e+01  3.76808977e-06 
 2.51188643e+02 -3.74954395e+01  3.85585985e-06 
 2.57039578e+02 -3.74954395e+01  3.94567437e-06 
 2.63026799e+02 -3.74954395e+01  4.03758093e-06 
 2.69153480e+02 -3.74954395e+01  4.13162827e-06 
 2.75422870e+02 -3.74954395e+01  4.22786626e-06 
 2.81838293e+02 -3.74954395e+01  4.32634591e-06 
 2.88403150e+02 -3.74954395e+01  4.42711945e-06 
 2.95120923e+02 -3.74954395e+01  4.53024031e-06 
 3.01995172e+02 -3.74954395e+01  4.63576317e-06 
 3.09029543e+02 -3.74954395e+01  4.74374396e-06 
 3.16227766e+02 -3.74954395e+01  4.85423995e-06 
 3.23593657e+02 -3.74954395e+01  4.96730973e-06 
 3.31131121e+02 -3.74954395e+01  5.08301323e-06 
 3.38844156e+02 -3.74954395e+01  5.20141182e-06 
 3.46736850e+02 -3.74954395e+01  5.32256827e-06 
 3.54813389e+02 -3.74954395e+01  5.44654681e-06 
 3.63078055e+02 -3.74954395e+01  5.57341318e-06 
 3.71535229e+02 -3.74954395e+01  5.70323465e-06 
 3.80189396e+02 -3.74954395e+01  5.83608005e-06 
 3.89045145e+02 -3.74954395e+01  5.97201982e-06 
 3.98107171e+02 -3.74954395e+01  6.11112603e-06 
 4.07380278e+02 -3.74954395e+01  6.25347244e-06 
 4.16869383e+02 -3.74954395e+01  6.39913453e-06 
 4.26579519e+02 -3.74954395e+01  6.54818952e-06 
 4.36515832e+02 -3.74954395e+01  6.70071645e-06 
 4.46683592e+02 -3.74954395e+01  6.85679619e-06 
 4.57088190e+02 -3.74954395e+01  7.01651149e-06 
 4.67735141e+02 -3.74954395e+01  7.17994703e-06 
 4.78630092e+02 -3.74954395e+01  7.34718948e-06 
 4.89778819e+02 -3.74954395e+01  7.51832751e-06 
 5.01187234e+02 -3.74954395e+01  7.69345186e-06 
 5.12861384e+02 -3.74954395e+01  7.87265537e-06 
 5.24807460e+02 -3.74954395e+01  8.05603307e-06 
 5.37031796e+02 -3.74954395e+01  8.24368219e-06 
 5.49540874e+02 -3.74954395e+01  8.43570221e-06 
 5.62341325e+02 -3.74954395e+01  8.63219496e-06 
 5.75439937e+02 -3.74954395e+01  8.83326461e-06 
 5.88843655e+02 -3.74954395e+01  9.03901778e-06 
 6.02559586e+02 -3.74954395e+01  9.24956355e-06 
 6.16595002e+02 -3.74954395e+01  9.46501356e-06 
 6.30957344e+02 -3.74954395e+01  9.68548205e-06 
 6.45654229e+02 -3.74954395e+01  9.91108591e-06 
 6.60693448e+02 -3.74954395e+01  1.01419448e-05 
 6.76082975e+02 -3.74954395e+01  1.03781810e-05 
 6.91830971e+02 -3.74954395e+01  1.06199199e-05 
 7.07945784e+02 -3.74954395e+01  1.08672896e-05 
 7.24435960e+02 -3.74954395e+01  1.11204213e-05 
 7.41310241e+02 -3.74954395e+01  1.13794492e-05 
 7.58577575e+02 -3.74954395e+01  1.16445106e-05 
 7.76247117e+02 -3.74954395e+01  1.19157461e-05 
 7.94328235e+02 -3.74954395e+01  1.21932995e-05 
 8.12830516e+02 -3.74954395e+01  1.24773179e-05 
 8.31763771e+02 -3.74954395e+01  1.27679520e-05 
 8.51138038e+02 -3.74954395e+01  1.30653558e-05 
 8.70963590e+02 -3.74954395e+01  1.33696870e-05 
 8.91250938e+02 -3.74954395e+01  1.36811070e-05 
 9.12010839e+02 -3.74954395e+01  1.39997810e-05 
 9.33254301e+02 -3.74954395e+01  1.43258777e-05 
 9.54992586e+02 -3.74954395e+01  1.46595703e-05 
 9.77237221e+02 -3.74954395e+01  1.50010356e-05 
 1.00000000e+03 -3.74954395e+01  1.53504546e-05 
 1.02329299e+03 -3.74954395e+01  1.57080126e-05 
 1.04712855e+03 -3.74954395e+01  1.60738992e-05 
 1.07151931e+03 -3.74954395e+01  1.64483084e-05 
 1.09647820e+03 -3.74954395e+01  1.68314387e-05 
 1.12201845e+03 -3.74954395e+01  1.72234933e-05 
 1.14815362e+03 -3.74954395e+01  1.76246800e-05 
 1.17489755e+03 -3.74954395e+01  1.80352115e-05 
 1.20226443e+03 -3.74954395e+01  1.84553056e-05 
 1.23026877e+03 -3.74954395e+01  1.88851849e-05 
 1.25892541e+03 -3.74954395e+01  1.93250773e-05 
 1.28824955e+03 -3.74954395e+01  1.97752162e-05 
 1.31825674e+03 -3.74954395e+01  2.02358402e-05 
 1.34896288e+03 -3.74954395e+01  2.07071934e-05 
 1.38038426e+03 -3.74954395e+01  2.11895259e-05 
 1.41253754e+03 -3.74954395e+01  2.16830934e-05 
 1.44543977e+03 -3.74954395e+01  2.21881575e-05 
 1.47910839e+03 -3.74954395e+01  2.27049861e-05 
 1.51356125e+03 -3.74954395e+01  2.32338532e-05 
 1.54881662e+03 -3.74954395e+01  2.37750391e-05 
 1.58489319e+03 -3.74954395e+01  2.43288309e-05 
 1.62181010e+03 -3.74954395e+01  2.48955222e-05 
 1.65958691e+03 -3.74954395e+01  2.54754134e-05 
 1.69824365e+03 -3.74954395e+01  2.60688120e-05 
 1.73780083e+03 -3.74954395e+01  2.66760327e-05 
 1.77827941e+03 -3.74954395e+01  2.72973973e-05 
 1.81970086e+03 -3.74954395e+01  2.79332353e-05 
 1.86208714e+03 -3.74954395e+01  2.85838840e-05 
 1.90546072e+03 -3.74954395e+01  2.92496882e-05 
 1.94984460e+03 -3.74954395e+01  2.99310009e-05 
 1.99526231e+03 -3.74954395e+01  3.06281835e-05 
 2.04173794e+03 -3.74954395e+01  3.13416056e-05 
 2.08929613e+03 -3.74954395e+01  3.20716453e-05 
 2.13796209e+03 -3.74954395e+01  3.28186899e-05 
 2.18776162e+03 -3.74954395e+01  3.35831354e-05 
 2.23872114e+03 -3.74954395e+01  3.43653871e-05 
 2.29086765e+03 -3.74954395e+01  3.51658598e-05 
 2.34422882e+03 -3.74954395e+01  3.59849779e-05 
 2.39883292e+03 -3.74954395e+01  3.68231757e-05 
 2.45470892e+03 -3.74954395e+01  3.76808977e-05 
 2.51188643e+03 -3.74954395e+01  3.85585985e-05 
 2.57039578e+03 -3.74954395e+01  3.94567437e-05 
 2.63026799e+03 -3.74954395e+01  4.03758093e-05 
 2.69153480e+03 -3.74954395e+01  4.13162827e-05 
 2.75422870e+03 -3.74954395e+01  4.22786626e-05 
 2.81838293e+03 -3.74954395e+01  4.32634591e-05 
 2.88403150e+03 -3.74954395e+01  4.42711945e-05 
 2.95120923e+03 -3.74954395e+01  4.53024031e-05 
 3.01995172e+03 -3.74954395e+01  4.63576317e-05 
 3.09029543e+03 -3.74954395e+01  4.74374396e-05 
 3.16227766e+03 -3.74954395e+01  4.85423995e-05 
 3.23593657e+03 -3.74954395e+01  4.96730973e-05 
 3.31131121e+03 -3.74954395e+01  5.08301323e-05 
 3.38844156e+03 -3.74954395e+01  5.20141182e-05 
 3.46736850e+03 -3.74954395e+01  5.32256827e-05 
 3.54813389e+03 -3.74954395e+01  5.44654681e-05 
 3.63078055e+03 -3.74954395e+01  5.57341318e-05 
 3.71535229e+03 -3.74954395e+01  5.70323465e-05 
 3.80189396e+03 -3.74954395e+01  5.83608005e-05 
 3.89045145e+03 -3.74954395e+01  5.97201982e-05 
 3.98107171e+03 -3.74954395e+01  6.11112603e-05 
 4.07380278e+03 -3.74954395e+01  6.25347244e-05 
 4.16869383e+03 -3.74954395e+01  6.39913453e-05 
 4.26579519e+03 -3.74954395e+01  6.54818952e-05 
 4.36515832e+03 -3.74954395e+01  6.70071645e-05 
 4.46683592e+03 -3.74954395e+01  6.85679619e-05 
 4.57088190e+03 -3.74954395e+01  7.01651149e-05 
 4.67735141e+03 -3.74954395e+01  7.17994703e-05 
 4.78630092e+03 -3.74954395e+01  7.34718948e-05 
 4.89778819e+03 -3.74954395e+01  7.51832751e-05 
 5.01187234e+03 -3.74954395e+01  7.69345186e-05 
 5.12861384e+03 -3.74954395e+01  7.87265537e-05 
 5.24807460e+03 -3.74954395e+01  8.05603307e-05 
 5.37031796e+03 -3.74954395e+01  8.24368219e-05 
 5.49540874e+03 -3.74954395e+01  8.43570221e-05 
 5.62341325e+03 -3.74954395e+01  8.63219496e-05 
 5.75439937e+03 -3.74954395e+01  8.83326461e-05 
 5.88843655e+03 -3.74954395e+01  9.03901778e-05 
 6.02559586e+03 -3.74954395e+01  9.24956355e-05 
 6.16595002e+03 -3.74954395e+01  9.46501356e-05 
 6.30957344e+03 -3.74954395e+01  9.68548205e-05 
 6.45654229e+03 -3.74954395e+01  9.91108591e-05 
 6.60693448e+03 -3.74954395e+01  1.01419448e-04 
 6.76082975e+03 -3.74954395e+01  1.03781810e-04 
 6.91830971e+03 -3.74954395e+01  1.06199199e-04 
 7.07945784e+03 -3.74954395e+01  1.08672896e-04 
 7.24435960e+03 -3.74954395e+01  1.11204213e-04 
 7.41310241e+03 -3.74954395e+01  1.13794492e-04 
 7.58577575e+03 -3.74954395e+01  1.16445106e-04 
 7.76247117e+03 -3.74954395e+01  1.19157461e-04 
 7.94328235e+03 -3.74954395e+01  1.21932995e-04 
 8.12830516e+03 -3.74954395e+01  1.24773179e-04 
 8.31763771e+03 -3.74954395e+01  1.27679520e-04 
 8.51138038e+03 -3.74954395e+01  1.30653558e-04 
 8.70963590e+03 -3.74954395e+01  1.33696870e-04 
 8.91250938e+03 -3.74954395e+01  1.36811070e-04 
 9.12010839e+03 -3.74954395e+01  1.39997810e-04 
 9.33254301e+03 -3.74954395e+01  1.43258777e-04 
 9.54992586e+03 -3.74954395e+01  1.46595703e-04 
 9.77237221e+03 -3.74954395e+01  1.50010356e-04 
 1.00000000e+04 -3.74954395e+01  1.53504546e-04 
 1.02329299e+04 -3.74954395e+01  1.57080126e-04 
 1.04712855e+04 -3.74954395e+01  1.60738992e-04 
 1.07151931e+04 -3.74954395e+01  1.64483084e-04 
 1.09647820e+04 -3.74954395e+01  1.68314387e-04 
 1.12201845e+04 -3.74954395e+01  1.72234933e-04 
 1.14815362e+04 -3.74954395e+01  1.76246800e-04 
 1.17489755e+04 -3.74954395e+01  1.80352115e-04 
 1.20226443e+04 -3.74954395e+01  1.84553056e-04 
 1.23026877e+04 -3.74954395e+01  1.88851849e-04 
 1.25892541e+04 -3.74954395e+01  1.93250773e-04 
 1.28824955e+04 -3.74954395e+01  1.97752162e-04 
 1.31825674e+04 -3.74954395e+01  2.02358402e-04 
 1.34896288e+04 -3.74954395e+01  2.07071934e-04 
 1.38038426e+04 -3.74954395e+01  2.11895259e-04 
 1.41253754e+04 -3.74954395e+01  2.16830934e-04 
 1.44543977e+04 -3.74954395e+01  2.21881575e-04 
 1.47910839e+04 -3.74954395e+01  2.27049861e-04 
 1.51356125e+04 -3.74954395e+01  2.32338532e-04 
 1.54881662e+04 -3.74954395e+01  2.37750391e-04 
 1.58489319e+04 -3.74954395e+01  2.43288309e-04 
 1.62181010e+04 -3.74954395e+01  2.48955222e-04 
 1.65958691e+04 -3.74954395e+01  2.54754134e-04 
 1.69824365e+04 -3.74954395e+01  2.60688120e-04 
 1.73780083e+04 -3.74954395e+01  2.66760327e-04 
 1.77827941e+04 -3.74954395e+01  2.72973973e-04 
 1.81970086e+04 -3.74954395e+01  2.79332353e-04 
 1.86208714e+04 -3.74954395e+01  2.85838840e-04 
 1.90546072e+04 -3.74954395e+01  2.92496882e-04 
 1.94984460e+04 -3.74954395e+01  2.99310009e-04 
 1.99526231e+04 -3.74954395e+01  3.06281835e-04 
 2.04173794e+04 -3.74954395e+01  3.13416055e-04 
 2.08929613e+04 -3.74954395e+01  3.20716453e-04 
 2.13796209e+04 -3.74954395e+01  3.28186899e-04 
 2.18776162e+04 -3.74954395e+01  3.35831354e-04 
 2.23872114e+04 -3.74954395e+01  3.43653871e-04 
 2.29086765e+04 -3.74954395e+01  3.51658598e-04 
 2.34422882e+04 -3.74954395e+01  3.59849779e-04 
 2.39883292e+04 -3.74954395e+01  3.68231757e-04 
 2.45470892e+04 -3.74954395e+01  3.76808977e-04 
 2.51188643e+04 -3.74954395e+01  3.85585985e-04 
 2.57039578e+04 -3.74954395e+01  3.94567437e-04 
 2.63026799e+04 -3.74954395e+01  4.03758093e-04 
 2.69153480e+04 -3.74954395e+01  4.13162827e-04 
 2.75422870e+04 -3.74954395e+01  4.22786626e-04 
 2.81838293e+04 -3.74954395e+01  4.32634591e-04 
 2.88403150e+04 -3.74954395e+01  4.42711945e-04 
 2.95120923e+04 -3.74954395e+01  4.53024031e-04 
 3.01995172e+04 -3.74954395e+01  4.63576317e-04 
 3.09029543e+04 -3.74954395e+01  4.74374396e-04 
 3.16227766e+04 -3.74954395e+01  4.85423995e-04 
 3.23593657e+04 -3.74954395e+01  4.96730973e-04 
 3.31131121e+04 -3.74954395e+01  5.08301323e-04 
 3.38844156e+04 -3.74954395e+01  5.20141182e-04 
 3.46736850e+04 -3.74954395e+01  5.32256827e-04 
 3.54813389e+04 -3.74954395e+01  5.44654681e-04 
 3.63078055e+04 -3.74954395e+01  5.57341318e-04 
 3.71535229e+04 -3.74954395e+01  5.70323465e-04 
 3.80189396e+04 -3.74954395e+01  5.83608005e-04 
 3.89045145e+04 -3.74954395e+01  5.97201982e-04 
 3.98107171e+04 -3.74954395e+01  6.11112603e-04 
 4.07380278e+04 -3.74954395e+01  6.25347244e-04 
 4.16869383e+04 -3.74954395e+01  6.39913453e-04 
 4.26579519e+04 -3.74954395e+01  6.54818952e-04 
 4.36515832e+04 -3.74954395e+01  6.70071645e-04 
 4.46683592e+04 -3.74954395e+01  6.85679618e-04 
 4.57088190e+04 -3.74954395e+01  7.01651148e-04 
 4.67735141e+04 -3.74954395e+01  7.17994703e-04 
 4.78630092e+04 -3.74954395e+01  7.34718948e-04 
 4.89778819e+04 -3.74954395e+01  7.51832751e-04 
 5.01187234e+04 -3.74954395e+01  7.69345185e-04 
 5.12861384e+04 -3.74954395e+01  7.87265537e-04 
 5.24807460e+04 -3.74954395e+01  8.05603307e-04 
 5.37031796e+04 -3.74954395e+01  8.24368219e-04 
 5.49540874e+04 -3.74954395e+01  8.43570221e-04 
 5.62341325e+04 -3.74954395e+01  8.63219496e-04 
 5.75439937e+04 -3.74954395e+01  8.83326461e-04 
 5.88843655e+04 -3.74954395e+01  9.03901777e-04 
 6.02559586e+04 -3.74954395e+01  9.24956354e-04 
 6.16595002e+04 -3.74954395e+01  9.46501355e-04 
 6.30957344e+04 -3.74954395e+01  9.68548204e-04 
 6.45654229e+04 -3.74954395e+01  9.91108590e-04 
 6.60693448e+04 -3.74954395e+01  1.01419447e-03 
 6.76082975e+04 -3.74954395e+01  1.03781810e-03 
 6.91830971e+04 -3.74954395e+01  1.06199199e-03 
 7.07945784e+04 -3.74954395e+01  1.08672896e-03 
 7.24435960e+04 -3.74954395e+01  1.11204213e-03 
 7.41310241e+04 -3.74954395e+01  1.13794492e-03 
 7.58577575e+04 -3.74954395e+01  1.16445106e-03 
 7.76247117e+04 -3.74954395e+01  1.19157461e-03 
 7.94328235e+04 -3.74954395e+01  1.21932995e-03 
 8.12830516e+04 -3.74954394e+01  1.24773179e-03 
 8.31763771e+04 -3.74954394e+01  1.27679520e-03 
 8.51138038e+04 -3.74954394e+01  1.30653558e-03 
 8.70963590e+04 -3.74954394e+01  1.33696870e-03 
 8.91250938e+04 -3.74954394e+01  1.36811070e-03 
 9.12010839e+04 -3.74954394e+01  1.39997809e-03 
 9.33254301e+04 -3.74954394e+01  1.43258777e-03 
 9.54992586e+04 -3.74954394e+01  1.46595703e-03 
 9.77237221e+04 -3.74954394e+01  1.50010355e-03 
 1.00000000e+05 -3.74954394e+01  1.53504545e-03 
 1.02329299e+05 -3.74954394e+01  1.57080126e-03 
 1.04712855e+05 -3.74954394e+01  1.60738992e-03 
 1.07151931e+05 -3.74954394e+01  1.64483084e-03 
 1.09647820e+05 -3.74954394e+01  1.68314387e-03 
 1.12201845e+05 -3.74954394e+01  1.72234933e-03 
 1.14815362e+05 -3.74954394e+01  1.76246800e-03 
 1.17489755e+05 -3.74954394e+01  1.80352115e-03 
 1.20226443e+05 -3.74954394e+01  1.84553055e-03 
 1.23026877e+05 -3.74954394e+01  1.88851848e-03 
 1.25892541e+05 -3.74954394e+01  1.93250773e-03 
 1.28824955e+05 -3.74954394e+01  1.97752162e-03 
 1.31825674e+05 -3.74954394e+01  2.02358401e-03 
 1.34896288e+05 -3.74954394e+01  2.07071934e-03 
 1.38038426e+05 -3.74954394e+01  2.11895259e-03 
 1.41253754e+05 -3.74954394e+01  2.16830933e-03 
 1.44543977e+05 -3.74954394e+01  2.21881575e-03 
 1.47910839e+05 -3.74954394e+01  2.27049860e-03 
 1.51356125e+05 -3.74954393e+01  2.32338531e-03 
 1.54881662e+05 -3.74954393e+01  2.37750390e-03 
 1.58489319e+05 -3.74954393e+01  2.43288308e-03 
 1.62181010e+05 -3.74954393e+01  2.48955221e-03 
 1.65958691e+05 -3.74954393e+01  2.54754133e-03 
 1.69824365e+05 -3.74954393e+01  2.60688119e-03 
 1.73780083e+05 -3.74954393e+01  2.66760325e-03 
 1.77827941e+05 -3.74954393e+01  2.72973971e-03 
 1.81970086e+05 -3.74954393e+01  2.79332352e-03 
 1.86208714e+05 -3.74954393e+01  2.85838838e-03 
 1.90546072e+05 -3.74954393e+01  2.92496880e-03 
 1.94984460e+05 -3.74954393e+01  2.99310008e-03 
 1.99526231e+05 -3.74954392e+01  3.06281833e-03 
 2.04173794e+05 -3.74954392e+01  3.13416053e-03 
 2.08929613e+05 -3.74954392e+01  3.20716451e-03 
 2.13796209e+05 -3.74954392e+01  3.28186897e-03 
 2.18776162e+05 -3.74954392e+01  3.35831351e-03 
 2.23872114e+05 -3.74954392e+01  3.43653868e-03 
 2.29086765e+05 -3.74954392e+01  3.51658595e-03 
 2.34422882e+05 -3.74954392e+01  3.59849776e-03 
 2.39883292e+05 -3.74954391e+01  3.68231754e-03 
 2.45470892e+05 -3.74954391e+01  3.76808973e-03 
 2.51188643e+05 -3.74954391e+01  3.85585982e-03 
 2.57039578e+05 -3.74954391e+01  3.94567433e-03 
 2.63026799e+05 -3.74954391e+01  4.03758089e-03 
 2.69153480e+05 -3.74954390e+01  4.13162822e-03 
 2.75422870e+05 -3.74954390e+01  4.22786621e-03 
 2.81838293e+05 -3.74954390e+01  4.32634586e-03 
 2.88403150e+05 -3.74954390e+01  4.42711940e-03 
 2.95120923e+05 -3.74954390e+01  4.53024025e-03 
 3.01995172e+05 -3.74954389e+01  4.63576310e-03 
 3.09029543e+05 -3.74954389e+01  4.74374389e-03 
 3.16227766e+05 -3.74954389e+01  4.85423988e-03 
 3.23593657e+05 -3.74954389e+01  4.96730965e-03 
 3.31131121e+05 -3.74954388e+01  5.08301315e-03 
 3.38844156e+05 -3.74954388e+01  5.20141173e-03 
 3.46736850e+05 -3.74954388e+01  5.32256817e-03 
 3.54813389e+05 -3.74954387e+01  5.44654670e-03 
 3.63078055e+05 -3.74954387e+01  5.57341307e-03 
 3.71535229e+05 -3.74954386e+01  5.70323453e-03 
 3.80189396e+05 -3.74954386e+01  5.83607992e-03 
 3.89045145e+05 -3.74954386e+01  5.97201968e-03 
 3.98107171e+05 -3.74954385e+01  6.11112588e-03 
 4.07380278e+05 -3.74954385e+01  6.25347228e-03 
 4.16869383e+05 -3.74954384e+01  6.39913435e-03 
 4.26579519e+05 -3.74954384e+01  6.54818933e-03 
