 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 1.12201845e+02 -4.05051501e+01  3.48744384e-06 
 1.14815362e+02 -4.05051501e+01  3.56867684e-06 
 1.17489755e+02 -4.05051501e+01  3.65180200e-06 
 1.20226443e+02 -4.05051501e+01  3.73686340e-06 
 1.23026877e+02 -4.05051501e+01  3.82390613e-06 
 1.25892541e+02 -4.05051501e+01  3.91297634e-06 
 1.28824955e+02 -4.05051501e+01  4.00412127e-06 
 1.31825674e+02 -4.05051501e+01  4.09738924e-06 
 1.34896288e+02 -4.05051501e+01  4.19282969e-06 
 1.38038426e+02 -4.05051501e+01  4.29049324e-06 
 1.41253754e+02 -4.05051501e+01  4.39043167e-06 
 1.44543977e+02 -4.05051501e+01  4.49269796e-06 
 1.47910839e+02 -4.05051501e+01  4.59734634e-06 
 1.51356125e+02 -4.05051501e+01  4.70443229e-06 
 1.54881662e+02 -4.05051501e+01  4.81401260e-06 
 1.58489319e+02 -4.05051501e+01  4.92614536e-06 
 1.62181010e+02 -4.05051501e+01  5.04089002e-06 
 1.65958691e+02 -4.05051501e+01  5.15830743e-06 
 1.69824365e+02 -4.05051501e+01  5.27845985e-06 
 1.73780083e+02 -4.05051501e+01  5.40141097e-06 
 1.77827941e+02 -4.05051501e+01  5.52722600e-06 
 1.81970086e+02 -4.05051501e+01  5.65597163e-06 
 1.86208714e+02 -4.05051501e+01  5.78771613e-06 
 1.90546072e+02 -4.05051501e+01  5.92252936e-06 
 1.94984460e+02 -4.05051501e+01  6.06048279e-06 
 1.99526231e+02 -4.05051501e+01  6.20164957e-06 
 2.04173794e+02 -4.05051501e+01  6.34610455e-06 
 2.08929613e+02 -4.05051501e+01  6.49392431e-06 
 2.13796209e+02 -4.05051501e+01  6.64518724e-06 
 2.18776162e+02 -4.05051501e+01  6.79997353e-06 
 2.23872114e+02 -4.05051501e+01  6.95836527e-06 
 2.29086765e+02 -4.05051501e+01  7.12044641e-06 
 2.34422882e+02 -4.05051501e+01  7.28630292e-06 
 2.39883292e+02 -4.05051501e+01  7.45602271e-06 
 2.45470892e+02 -4.05051501e+01  7.62969579e-06 
 2.51188643e+02 -4.05051501e+01  7.80741424e-06 
 2.57039578e+02 -4.05051501e+01  7.98927228e-06 
 2.63026799e+02 -4.05051501e+01  8.17536634e-06 
 2.69153480e+02 -4.05051501e+01  8.36579508e-06 
 2.75422870e+02 -4.05051501e+01  8.56065948e-06 
 2.81838293e+02 -4.05051501e+01  8.76006286e-06 
 2.88403150e+02 -4.05051501e+01  8.96411093e-06 
 2.95120923e+02 -4.05051501e+01  9.17291190e-06 
 3.01995172e+02 -4.05051501e+01  9.38657647e-06 
 3.09029543e+02 -4.05051501e+01  9.60521792e-06 
 3.16227766e+02 -4.05051501e+01  9.82895219e-06 
 3.23593657e+02 -4.05051501e+01  1.00578979e-05 
 3.31131121e+02 -4.05051501e+01  1.02921764e-05 
 3.38844156e+02 -4.05051501e+01  1.05319120e-05 
 3.46736850e+02 -4.05051501e+01  1.07772318e-05 
 3.54813389e+02 -4.05051501e+01  1.10282657e-05 
 3.63078055e+02 -4.05051501e+01  1.12851470e-05 
 3.71535229e+02 -4.05051501e+01  1.15480119e-05 
 3.80189396e+02 -4.05051501e+01  1.18169996e-05 
 3.89045145e+02 -4.05051501e+01  1.20922529e-05 
 3.98107171e+02 -4.05051501e+01  1.23739177e-05 
 4.07380278e+02 -4.05051501e+01  1.26621432e-05 
 4.16869383e+02 -4.05051501e+01  1.29570825e-05 
 4.26579519e+02 -4.05051501e+01  1.32588917e-05 
 4.36515832e+02 -4.05051501e+01  1.35677309e-05 
 4.46683592e+02 -4.05051501e+01  1.38837640e-05 
 4.57088190e+02 -4.05051501e+01  1.42071584e-05 
 4.67735141e+02 -4.05051501e+01  1.45380856e-05 
 4.78630092e+02 -4.05051501e+01  1.48767211e-05 
 4.89778819e+02 -4.05051501e+01  1.52232445e-05 
 5.01187234e+02 -4.05051501e+01  1.55778394e-05 
 5.12861384e+02 -4.05051501e+01  1.59406939e-05 
 5.24807460e+02 -4.05051501e+01  1.63120004e-05 
 5.37031796e+02 -4.05051501e+01  1.66919557e-05 
 5.49540874e+02 -4.05051501e+01  1.70807613e-05 
 5.62341325e+02 -4.05051501e+01  1.74786233e-05 
 5.75439937e+02 -4.05051501e+01  1.78857527e-05 
 5.88843655e+02 -4.05051501e+01  1.83023654e-05 
 6.02559586e+02 -4.05051501e+01  1.87286823e-05 
 6.16595002e+02 -4.05051501e+01  1.91649293e-05 
 6.30957344e+02 -4.05051501e+01  1.96113379e-05 
 6.45654229e+02 -4.05051501e+01  2.00681446e-05 
 6.60693448e+02 -4.05051501e+01  2.05355918e-05 
 6.76082975e+02 -4.05051501e+01  2.10139272e-05 
 6.91830971e+02 -4.05051501e+01  2.15034044e-05 
 7.07945784e+02 -4.05051501e+01  2.20042830e-05 
 7.24435960e+02 -4.05051501e+01  2.25168286e-05 
 7.41310241e+02 -4.05051501e+01  2.30413129e-05 
 7.58577575e+02 -4.05051501e+01  2.35780141e-05 
 7.76247117e+02 -4.05051501e+01  2.41272166e-05 
 7.94328235e+02 -4.05051501e+01  2.46892116e-05 
 8.12830516e+02 -4.05051501e+01  2.52642972e-05 
 8.31763771e+02 -4.05051501e+01  2.58527783e-05 
 8.51138038e+02 -4.05051501e+01  2.64549669e-05 
 8.70963590e+02 -4.05051501e+01  2.70711822e-05 
 8.91250938e+02 -4.05051501e+01  2.77017511e-05 
 9.12010839e+02 -4.05051501e+01  2.83470077e-05 
 9.33254301e+02 -4.05051501e+01  2.90072944e-05 
 9.54992586e+02 -4.05051501e+01  2.96829611e-05 
 9.77237221e+02 -4.05051501e+01  3.03743660e-05 
 1.00000000e+03 -4.05051501e+01  3.10818759e-05 
 1.02329299e+03 -4.05051501e+01  3.18058658e-05 
 1.04712855e+03 -4.05051501e+01  3.25467196e-05 
 1.07151931e+03 -4.05051501e+01  3.33048301e-05 
 1.09647820e+03 -4.05051501e+01  3.40805992e-05 
 1.12201845e+03 -4.05051501e+01  3.48744384e-05 
 1.14815362e+03 -4.05051501e+01  3.56867684e-05 
 1.17489755e+03 -4.05051501e+01  3.65180200e-05 
 1.20226443e+03 -4.05051501e+01  3.73686340e-05 
 1.23026877e+03 -4.05051501e+01  3.82390613e-05 
 1.25892541e+03 -4.05051501e+01  3.91297634e-05 
 1.28824955e+03 -4.05051501e+01  4.00412127e-05 
 1.31825674e+03 -4.05051501e+01  4.09738924e-05 
 1.34896288e+03 -4.05051501e+01  4.19282969e-05 
 1.38038426e+03 -4.05051501e+01  4.29049324e-05 
 1.41253754e+03 -4.05051501e+01  4.39043167e-05 
 1.44543977e+03 -4.05051501e+01  4.49269796e-05 
 1.47910839e+03 -4.05051501e+01  4.59734634e-05 
 1.51356125e+03 -4.05051501e+01  4.70443229e-05 
 1.54881662e+03 -4.05051501e+01  4.81401260e-05 
 1.58489319e+03 -4.05051501e+01  4.92614536e-05 
 1.62181010e+03 -4.05051501e+01  5.04089002e-05 
 1.65958691e+03 -4.05051501e+01  5.15830743e-05 
 1.69824365e+03 -4.05051501e+01  5.27845985e-05 
 1.73780083e+03 -4.05051501e+01  5.40141097e-05 
 1.77827941e+03 -4.05051501e+01  5.52722600e-05 
 1.81970086e+03 -4.05051501e+01  5.65597163e-05 
 1.86208714e+03 -4.05051501e+01  5.78771613e-05 
 1.90546072e+03 -4.05051501e+01  5.92252936e-05 
 1.94984460e+03 -4.05051501e+01  6.06048279e-05 
 1.99526231e+03 -4.05051501e+01  6.20164957e-05 
 2.04173794e+03 -4.05051501e+01  6.34610455e-05 
 2.08929613e+03 -4.05051501e+01  6.49392431e-05 
 2.13796209e+03 -4.05051501e+01  6.64518724e-05 
 2.18776162e+03 -4.05051501e+01  6.79997353e-05 
 2.23872114e+03 -4.05051501e+01  6.95836527e-05 
 2.29086765e+03 -4.05051501e+01  7.12044641e-05 
 2.34422882e+03 -4.05051501e+01  7.28630292e-05 
 2.39883292e+03 -4.05051501e+01  7.45602271e-05 
 2.45470892e+03 -4.05051501e+01  7.62969579e-05 
 2.51188643e+03 -4.05051501e+01  7.80741424e-05 
 2.57039578e+03 -4.05051501e+01  7.98927228e-05 
 2.63026799e+03 -4.05051501e+01  8.17536634e-05 
 2.69153480e+03 -4.05051501e+01  8.36579508e-05 
 2.75422870e+03 -4.05051501e+01  8.56065948e-05 
 2.81838293e+03 -4.05051501e+01  8.76006286e-05 
 2.88403150e+03 -4.05051501e+01  8.96411093e-05 
 2.95120923e+03 -4.05051501e+01  9.17291190e-05 
 3.01995172e+03 -4.05051501e+01  9.38657647e-05 
 3.09029543e+03 -4.05051501e+01  9.60521792e-05 
 3.16227766e+03 -4.05051501e+01  9.82895219e-05 
 3.23593657e+03 -4.05051501e+01  1.00578979e-04 
 3.31131121e+03 -4.05051501e+01  1.02921764e-04 
 3.38844156e+03 -4.05051501e+01  1.05319120e-04 
 3.46736850e+03 -4.05051501e+01  1.07772318e-04 
 3.54813389e+03 -4.05051501e+01  1.10282657e-04 
 3.63078055e+03 -4.05051501e+01  1.12851470e-04 
 3.71535229e+03 -4.05051501e+01  1.15480119e-04 
 3.80189396e+03 -4.05051501e+01  1.18169996e-04 
 3.89045145e+03 -4.05051501e+01  1.20922529e-04 
 3.98107171e+03 -4.05051501e+01  1.23739177e-04 
 4.07380278e+03 -4.05051501e+01  1.26621432e-04 
 4.16869383e+03 -4.05051501e+01  1.29570825e-04 
 4.26579519e+03 -4.05051501e+01  1.32588917e-04 
 4.36515832e+03 -4.05051501e+01  1.35677309e-04 
 4.46683592e+03 -4.05051501e+01  1.38837640e-04 
 4.57088190e+03 -4.05051501e+01  1.42071584e-04 
 4.67735141e+03 -4.05051501e+01  1.45380856e-04 
 4.78630092e+03 -4.05051501e+01  1.48767211e-04 
 4.89778819e+03 -4.05051501e+01  1.52232445e-04 
 5.01187234e+03 -4.05051501e+01  1.55778394e-04 
 5.12861384e+03 -4.05051501e+01  1.59406939e-04 
 5.24807460e+03 -4.05051501e+01  1.63120004e-04 
 5.37031796e+03 -4.05051501e+01  1.66919557e-04 
 5.49540874e+03 -4.05051501e+01  1.70807613e-04 
 5.62341325e+03 -4.05051501e+01  1.74786233e-04 
 5.75439937e+03 -4.05051501e+01  1.78857527e-04 
 5.88843655e+03 -4.05051501e+01  1.83023654e-04 
 6.02559586e+03 -4.05051501e+01  1.87286823e-04 
 6.16595002e+03 -4.05051501e+01  1.91649293e-04 
 6.30957344e+03 -4.05051501e+01  1.96113379e-04 
