 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 1.47570653e+01 -4.07563663e+01  4.68958884e-07 
 1.47910839e+01 -4.07563663e+01  4.70039946e-07 
 1.48251809e+01 -4.07563663e+01  4.71123500e-07 
 1.48593564e+01 -4.07563663e+01  4.72209552e-07 
 1.48936108e+01 -4.07563663e+01  4.73298107e-07 
 1.49279441e+01 -4.07563663e+01  4.74389172e-07 
 1.49623566e+01 -4.07563663e+01  4.75482752e-07 
 1.49968484e+01 -4.07563663e+01  4.76578853e-07 
 1.50314197e+01 -4.07563663e+01  4.77677481e-07 
 1.50660707e+01 -4.07563663e+01  4.78778641e-07 
 1.51008015e+01 -4.07563663e+01  4.79882340e-07 
 1.51356125e+01 -4.07563663e+01  4.80988583e-07 
 1.51705037e+01 -4.07563663e+01  4.82097376e-07 
 1.52054753e+01 -4.07563663e+01  4.83208725e-07 
 1.52405275e+01 -4.07563663e+01  4.84322636e-07 
 1.52756606e+01 -4.07563663e+01  4.85439115e-07 
 1.53108746e+01 -4.07563663e+01  4.86558168e-07 
 1.53461698e+01 -4.07563663e+01  4.87679800e-07 
 1.53815464e+01 -4.07563663e+01  4.88804018e-07 
 1.54170045e+01 -4.07563663e+01  4.89930828e-07 
 1.54525444e+01 -4.07563663e+01  4.91060235e-07 
 1.54881662e+01 -4.07563663e+01  4.92192246e-07 
 1.55238701e+01 -4.07563663e+01  4.93326866e-07 
 1.55596563e+01 -4.07563663e+01  4.94464102e-07 
 1.55955250e+01 -4.07563663e+01  4.95603960e-07 
 1.56314764e+01 -4.07563663e+01  4.96746445e-07 
 1.56675107e+01 -4.07563663e+01  4.97891564e-07 
 1.57036280e+01 -4.07563663e+01  4.99039322e-07 
 1.57398286e+01 -4.07563663e+01  5.00189727e-07 
 1.57761127e+01 -4.07563663e+01  5.01342783e-07 
 1.58124804e+01 -4.07563663e+01  5.02498498e-07 
 1.58489319e+01 -4.07563663e+01  5.03656876e-07 
 1.58854675e+01 -4.07563663e+01  5.04817925e-07 
 1.59220873e+01 -4.07563663e+01  5.05981651e-07 
 1.59587915e+01 -4.07563663e+01  5.07148059e-07 
 1.59955803e+01 -4.07563663e+01  5.08317156e-07 
 1.60324539e+01 -4.07563663e+01  5.09488948e-07 
 1.60694125e+01 -4.07563663e+01  5.10663441e-07 
 1.61064564e+01 -4.07563663e+01  5.11840642e-07 
 1.61435856e+01 -4.07563663e+01  5.13020557e-07 
 1.61808004e+01 -4.07563663e+01  5.14203191e-07 
 1.62181010e+01 -4.07563663e+01  5.15388552e-07 
 1.62554876e+01 -4.07563663e+01  5.16576645e-07 
 1.62929603e+01 -4.07563663e+01  5.17767477e-07 
 1.63305195e+01 -4.07563663e+01  5.18961055e-07 
 1.63681652e+01 -4.07563663e+01  5.20157383e-07 
 1.64058977e+01 -4.07563663e+01  5.21356470e-07 
 1.64437172e+01 -4.07563663e+01  5.22558321e-07 
 1.64816239e+01 -4.07563663e+01  5.23762942e-07 
 1.65196180e+01 -4.07563663e+01  5.24970340e-07 
 1.65576996e+01 -4.07563663e+01  5.26180522e-07 
 1.65958691e+01 -4.07563663e+01  5.27393493e-07 
 1.66341265e+01 -4.07563663e+01  5.28609261e-07 
 1.66724721e+01 -4.07563663e+01  5.29827831e-07 
 1.67109061e+01 -4.07563663e+01  5.31049211e-07 
 1.67494288e+01 -4.07563663e+01  5.32273405e-07 
 1.67880402e+01 -4.07563663e+01  5.33500422e-07 
 1.68267406e+01 -4.07563663e+01  5.34730268e-07 
 1.68655303e+01 -4.07563663e+01  5.35962948e-07 
 1.69044093e+01 -4.07563663e+01  5.37198471e-07 
 1.69433780e+01 -4.07563663e+01  5.38436841e-07 
 1.69824365e+01 -4.07563663e+01  5.39678066e-07 
 1.70215851e+01 -4.07563663e+01  5.40922152e-07 
 1.70608239e+01 -4.07563663e+01  5.42169107e-07 
 1.71001532e+01 -4.07563663e+01  5.43418936e-07 
 1.71395731e+01 -4.07563663e+01  5.44671646e-07 
 1.71790839e+01 -4.07563663e+01  5.45927244e-07 
 1.72186857e+01 -4.07563663e+01  5.47185736e-07 
 1.72583789e+01 -4.07563663e+01  5.48447129e-07 
 1.72981636e+01 -4.07563663e+01  5.49711430e-07 
 1.73380400e+01 -4.07563663e+01  5.50978646e-07 
 1.73780083e+01 -4.07563663e+01  5.52248783e-07 
 1.74180687e+01 -4.07563663e+01  5.53521848e-07 
 1.74582215e+01 -4.07563663e+01  5.54797848e-07 
 1.74984669e+01 -4.07563663e+01  5.56076789e-07 
 1.75388050e+01 -4.07563663e+01  5.57358678e-07 
 1.75792361e+01 -4.07563663e+01  5.58643523e-07 
 1.76197605e+01 -4.07563663e+01  5.59931329e-07 
 1.76603782e+01 -4.07563663e+01  5.61222104e-07 
 1.77010896e+01 -4.07563663e+01  5.62515854e-07 
 1.77418948e+01 -4.07563663e+01  5.63812587e-07 
 1.77827941e+01 -4.07563663e+01  5.65112310e-07 
 1.78237877e+01 -4.07563663e+01  5.66415028e-07 
 1.78648757e+01 -4.07563663e+01  5.67720750e-07 
 1.79060585e+01 -4.07563663e+01  5.69029481e-07 
 1.79473363e+01 -4.07563663e+01  5.70341230e-07 
 1.79887092e+01 -4.07563663e+01  5.71656002e-07 
 1.80301774e+01 -4.07563663e+01  5.72973805e-07 
 1.80717413e+01 -4.07563663e+01  5.74294646e-07 
 1.81134009e+01 -4.07563663e+01  5.75618532e-07 
 1.81551566e+01 -4.07563663e+01  5.76945470e-07 
 1.81970086e+01 -4.07563663e+01  5.78275466e-07 
 1.82389570e+01 -4.07563663e+01  5.79608529e-07 
 1.82810022e+01 -4.07563663e+01  5.80944665e-07 
 1.83231442e+01 -4.07563663e+01  5.82283880e-07 
 1.83653834e+01 -4.07563663e+01  5.83626183e-07 
 1.84077200e+01 -4.07563663e+01  5.84971581e-07 
 1.84501542e+01 -4.07563663e+01  5.86320079e-07 
 1.84926862e+01 -4.07563663e+01  5.87671687e-07 
 1.85353162e+01 -4.07563663e+01  5.89026410e-07 
 1.85780446e+01 -4.07563663e+01  5.90384256e-07 
 1.86208714e+01 -4.07563663e+01  5.91745232e-07 
 1.86637969e+01 -4.07563663e+01  5.93109346e-07 
 1.87068214e+01 -4.07563663e+01  5.94476604e-07 
 1.87499451e+01 -4.07563663e+01  5.95847014e-07 
 1.87931682e+01 -4.07563663e+01  5.97220584e-07 
 1.88364909e+01 -4.07563663e+01  5.98597319e-07 
 1.88799135e+01 -4.07563663e+01  5.99977229e-07 
 1.89234362e+01 -4.07563663e+01  6.01360319e-07 
 1.89670592e+01 -4.07563663e+01  6.02746598e-07 
 1.90107828e+01 -4.07563663e+01  6.04136072e-07 
 1.90546072e+01 -4.07563663e+01  6.05528749e-07 
 1.90985326e+01 -4.07563663e+01  6.06924637e-07 
 1.91425593e+01 -4.07563663e+01  6.08323743e-07 
 1.91866874e+01 -4.07563663e+01  6.09726074e-07 
 1.92309173e+01 -4.07563663e+01  6.11131638e-07 
 1.92752491e+01 -4.07563663e+01  6.12540442e-07 
 1.93196832e+01 -4.07563663e+01  6.13952493e-07 
 1.93642196e+01 -4.07563663e+01  6.15367800e-07 
 1.94088588e+01 -4.07563663e+01  6.16786369e-07 
 1.94536008e+01 -4.07563663e+01  6.18208209e-07 
 1.94984460e+01 -4.07563663e+01  6.19633326e-07 
 1.95433946e+01 -4.07563663e+01  6.21061728e-07 
 1.95884467e+01 -4.07563663e+01  6.22493423e-07 
 1.96336028e+01 -4.07563663e+01  6.23928419e-07 
 1.96788629e+01 -4.07563663e+01  6.25366723e-07 
 1.97242274e+01 -4.07563663e+01  6.26808342e-07 
 1.97696964e+01 -4.07563663e+01  6.28253284e-07 
 1.98152703e+01 -4.07563663e+01  6.29701558e-07 
 1.98609492e+01 -4.07563663e+01  6.31153170e-07 
 1.99067334e+01 -4.07563663e+01  6.32608128e-07 
 1.99526231e+01 -4.07563663e+01  6.34066440e-07 
 1.99986187e+01 -4.07563663e+01  6.35528114e-07 
 2.00447203e+01 -4.07563663e+01  6.36993158e-07 
 2.00909281e+01 -4.07563663e+01  6.38461579e-07 
 2.01372425e+01 -4.07563663e+01  6.39933385e-07 
 2.01836636e+01 -4.07563663e+01  6.41408584e-07 
 2.02301918e+01 -4.07563663e+01  6.42887183e-07 
 2.02768272e+01 -4.07563663e+01  6.44369191e-07 
 2.03235701e+01 -4.07563663e+01  6.45854615e-07 
 2.03704208e+01 -4.07563663e+01  6.47343464e-07 
 2.04173794e+01 -4.07563663e+01  6.48835745e-07 
 2.04644464e+01 -4.07563663e+01  6.50331466e-07 
 2.05116218e+01 -4.07563663e+01  6.51830635e-07 
 2.05589060e+01 -4.07563663e+01  6.53333259e-07 
 2.06062991e+01 -4.07563663e+01  6.54839348e-07 
 2.06538016e+01 -4.07563663e+01  6.56348909e-07 
 2.07014135e+01 -4.07563663e+01  6.57861949e-07 
 2.07491352e+01 -4.07563663e+01  6.59378478e-07 
 2.07969669e+01 -4.07563663e+01  6.60898502e-07 
 2.08449088e+01 -4.07563663e+01  6.62422030e-07 
 2.08929613e+01 -4.07563663e+01  6.63949071e-07 
 2.09411246e+01 -4.07563663e+01  6.65479632e-07 
 2.09893988e+01 -4.07563663e+01  6.67013721e-07 
 2.10377844e+01 -4.07563663e+01  6.68551346e-07 
 2.10862815e+01 -4.07563663e+01  6.70092516e-07 
 2.11348904e+01 -4.07563663e+01  6.71637239e-07 
 2.11836114e+01 -4.07563663e+01  6.73185523e-07 
 2.12324446e+01 -4.07563663e+01  6.74737375e-07 
 2.12813905e+01 -4.07563663e+01  6.76292806e-07 
 2.13304491e+01 -4.07563663e+01  6.77851822e-07 
 2.13796209e+01 -4.07563663e+01  6.79414432e-07 
 2.14289060e+01 -4.07563663e+01  6.80980644e-07 
 2.14783047e+01 -4.07563663e+01  6.82550466e-07 
 2.15278173e+01 -4.07563663e+01  6.84123907e-07 
 2.15774441e+01 -4.07563663e+01  6.85700976e-07 
 2.16271852e+01 -4.07563663e+01  6.87281680e-07 
 2.16770410e+01 -4.07563663e+01  6.88866028e-07 
 2.17270118e+01 -4.07563663e+01  6.90454028e-07 
 2.17770977e+01 -4.07563663e+01  6.92045689e-07 
 2.18272991e+01 -4.07563663e+01  6.93641019e-07 
