freq_3db = 3.903501e+07
freq_3db = 1.220257e+07
freq_3db = 1.314325e+07
freq_3db = 3.025001e+07
freq_3db = 1.249123e+07
freq_3db = 3.173097e+07
freq_3db = 1.352358e+07
freq_3db = 1.497320e+07
freq_3db = 1.303154e+07
freq_3db = 1.059531e+07
freq_3db = 1.117360e+07
freq_3db = 6.365672e+07
freq_3db = 1.321487e+07
freq_3db = 1.069707e+07
freq_3db = 6.288253e+07
freq_3db = 1.038878e+07
freq_3db = 2.082673e+07
freq_3db = 1.511403e+07
freq_3db = 1.364422e+07
freq_3db = 3.178772e+07
freq_3db = 1.343442e+07
freq_3db = 1.596965e+07
freq_3db = 1.320859e+07
freq_3db = 1.253340e+07
freq_3db = 1.408411e+08
freq_3db = 1.544560e+07
freq_3db = 1.197391e+07
freq_3db = 1.633074e+07
freq_3db = 1.217567e+07
freq_3db = 1.285868e+07
freq_3db = 6.276558e+07
freq_3db = 1.258974e+07
freq_3db = 1.362845e+07
freq_3db = 1.256596e+07
freq_3db = 1.291010e+07
freq_3db = 1.114321e+07
freq_3db = 2.201664e+07
freq_3db = 1.723218e+07
freq_3db = 1.827348e+07
freq_3db = 1.382431e+07
freq_3db = 1.197283e+07
freq_3db = 1.121079e+08
freq_3db = 1.242901e+07
freq_3db = 1.172355e+08
freq_3db = 1.022641e+07
freq_3db = 1.133547e+07
freq_3db = 1.171789e+07
freq_3db = 1.010377e+08
freq_3db = 4.450783e+07
freq_3db = 1.073279e+07
freq_3db = 1.376956e+07
freq_3db = 1.264961e+07
freq_3db = 1.380065e+07
freq_3db = 1.411059e+07
freq_3db = 1.310901e+07
freq_3db = 1.192915e+07
freq_3db = 1.100128e+07
freq_3db = 2.135980e+07
freq_3db = 3.761727e+07
freq_3db = 1.161230e+07
freq_3db = 1.377773e+07
freq_3db = 1.285557e+07
freq_3db = 6.020315e+07
freq_3db = 1.263019e+07
freq_3db = 1.239972e+07
freq_3db = 1.380653e+07
freq_3db = 1.341133e+07
freq_3db = 1.223069e+07
freq_3db = 1.381926e+07
freq_3db = 1.322526e+07
freq_3db = 1.291830e+07
freq_3db = 1.241642e+07
freq_3db = 1.233806e+07
freq_3db = 1.308725e+07
freq_3db = 1.253015e+07
freq_3db = 1.095191e+07
freq_3db = 1.018490e+08
freq_3db = 1.358156e+07
freq_3db = 9.906177e+07
freq_3db = 1.170242e+07
freq_3db = 1.080582e+07
freq_3db = 1.226325e+07
freq_3db = 1.163555e+07
freq_3db = 1.063461e+07
freq_3db = 1.700785e+07
freq_3db = 1.402569e+07
freq_3db = 1.336998e+07
freq_3db = 1.410049e+07
freq_3db = 1.373816e+07
freq_3db = 3.446787e+07
freq_3db = 2.263208e+07
freq_3db = 6.692297e+07
freq_3db = 1.190762e+07
freq_3db = 1.097368e+07
freq_3db = 1.271482e+07
freq_3db = 1.175636e+07
freq_3db = 1.060489e+07
freq_3db = 1.220091e+07
freq_3db = 1.230273e+07
freq_3db = 1.409758e+07
freq_3db = 1.222453e+07
freq_3db = 1.370654e+08
freq_3db = 1.569534e+07
freq_3db = 1.059084e+07
freq_3db = 3.869102e+07
freq_3db = 1.214627e+07
freq_3db = 1.195442e+07
freq_3db = 1.086603e+07
freq_3db = 4.433371e+07
freq_3db = 1.053486e+07
freq_3db = 1.075983e+07
freq_3db = 1.387179e+07
